ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_PR001,LAACA_PR002,LAACA_PR003,LAACA_PR004,LAACA_PR005,LAACA_PR006,LAACA_PR007,LAACA_PR008,LAACA_PR009,LAACA_PR010,LAACA_PR011,LAACA_PR012,LAACA_PR013,LAACA_PR014,LAACA_PR015,LAACA_PR016,LAACA_PR017,LAACA_PR018,LAACA_PR019,LAACA_PR020,LAACA_PR021,LAACA_PR022,LAACA_PR027,LAACA_PR028,LAACA_PR029,LAACA_PR030,LAACA_PR031,LAACA_PR032,LAACA_PR033,LAACA_PR034,LAACA_PR035,LAACA_PR036,LAACA_PR037,LAACA_PR038,LAACA_PR039,LAACA_PR040,LAACA_PR041,LAACA_PR042,LAACA_PR043,LAACA_PR044
对象号,工步号,顺序号,时间戳,结果_辊压速度,结果_传动侧主辊位置,结果_操作侧主辊位置,结果_传动侧上弯缸压力,结果_操作侧上弯缸压力,结果_上刀速比,结果_下刀速比,结果_上收速比,结果_下收速比,结果_毛刷速比,结果_放卷张力,结果_入牵张力,结果_出牵张力,结果_分切入牵张力,结果_上收卷张力,结果_下收卷张力,结果_上收卷锥度,结果_下收卷锥度,结果_放卷摆辊位置,结果_入牵摆辊位置,结果_出牵摆辊位置,结果_分切入牵摆辊位置,结果_上卷宽度偏移量,结果_下卷宽度偏移量,结果_极片厚度k值,结果_极片厚度b值,结果_激光功率,结果_激光频率,结果_激光离焦量,结果_激光脉宽,结果_激光器横向距离,结果_辊压长度,结果_分切长度,结果_放卷卷径,结果_上收卷长度,结果_上收卷卷径,结果_下收卷长度,结果_下收卷卷径,结果_激光除尘风速1,结果_激光除尘风速2
E3M2BC1772,0,9,2024-03-21 16:15:47,20.00046,580,737.3,13.73348,12.99187,0,0,1.15,1.15,1.5,61.60368,227.4468,119.957,114.3653,59.93432,59.88117,5,5,50.28,48.11882,50.00827,50.03765,0,0,1,5.5,40,210,-0.2488842,120,-11.15748,14.82073,14.82073,825.3052,14.82073,263.2922,14.82073,264.7418,31.8203,31.80735
E3M2BC1772,0,10,2024-03-21 16:15:53,20.01595,589.6,738.2,13.51924,12.19545,0,0,1.15,1.15,1.5,60.05266,229.7895,120.7894,114.4017,59.93432,59.9301,5,5,49.99462,50.40855,49.99173,50.02531,0,0,1,5.5,40,210,-0.2488861,120,-11.21534,16.83573,16.83573,824.4532,16.83573,264.2784,16.83573,265.3939,31.84393,31.62712
E3M2BC1772,0,11,2024-03-21 16:15:59,19.98109,585.7,731.3,13.81898,12.63752,0,0,1.15,1.15,1.5,59.85543,228.4698,119.7483,114.7559,60.32541,59.85984,5,5,49.80693,49.91454,50.02255,50.01234,0,0,1,5.5,40,210,-0.2488899,120,-11.21538,18.84724,18.84724,823.3188,18.84724,264.6976,18.84724,265.7239,31.85892,31.63972
E3M2BC1772,0,12,2024-03-21 16:16:06,20.00046,585.8,731,14.03995,13.06791,0,0,1.15,1.15,1.5,59.77021,230.0681,119.781,114.8802,59.90059,59.91881,5,5,49.99539,50.45555,49.99397,50.03086,0,0,1,5.5,40,210,-0.248888,120,-11.21539,20.85938,20.85938,823.7257,20.85938,265.179,20.85938,266.3486,31.91203,31.6332
E3M2BC1772,0,13,2024-03-21 16:16:12,20.00046,586.1,730.5,13.77399,12.6586,0,0,1.15,1.15,1.5,59.30028,229.5738,120.1054,115.355,59.79813,59.88744,5,5,50.02153,50.32994,49.96315,49.97839,0,0,1,5.5,40,210,-0.2488899,120,-11.21539,22.87556,22.87556,823.1513,22.87556,265.7032,22.87556,266.8554,31.86298,31.5675
E3M2BC1772,0,14,2024-03-21 16:16:18,25.71432,585.9,730.8,13.95806,12.76789,0,0,1.15,1.15,1.5,61.48193,229.6322,119.117,114.9079,59.8606,59.75696,5,5,50.01462,51.7906,47.65939,49.45741,0,0,1,5.5,40,210,-0.2488899,120,-11.25237,24.92237,24.92237,822.9025,24.92237,266.1768,24.92237,267.4957,31.9112,31.6548
E3M2BC1772,0,15,2024-03-21 16:16:24,39.98155,583.7,730.5,14.11572,13.02844,0,0,1.15,1.15,1.5,59.94065,225.8141,120.9856,117.176,60.22545,60.8573,5,5,50.01462,47.13591,51.43233,53.28025,0,0,1,5.5,40,210,-0.248888,120,-11.25239,28.81671,28.81671,822.6488,28.81671,267.0814,28.81671,268.1636,31.86868,31.6269
E3M2BC1772,0,16,2024-03-21 16:16:30,39.98155,583.6,730.4,14.05446,12.8918,0,0,1.15,1.15,1.5,59.47194,229.2967,120.3267,117.2036,59.64694,60.11329,5,5,50.11692,47.98717,50.71278,51.55309,0,0,1,5.5,40,210,-0.248888,120,-11.25239,32.83992,32.83992,821.8064,32.83992,268.149,32.83992,269.3854,31.91173,31.62165
E3M2BC1772,0,17,2024-03-21 16:16:36,39.99705,580.5,735.7,13.65701,12.8124,0,0,1.15,1.15,1.5,59.47803,229.9573,117.9652,116.0746,59.92682,59.92885,5,5,49.98307,48.90685,50.3654,50.57839,0,0,1,5.5,40,210,-0.2488861,120,-11.35824,36.87674,36.87674,821.5288,36.87674,268.9682,36.87674,270.4854,31.9118,31.8678
E3M2BC1772,0,18,2024-03-21 16:16:42,39.98155,579.9,736,13.77047,12.84293,0,0,1.15,1.15,1.5,59.44272,230.4201,120.035,116.474,60.04177,59.86988,5,5,50.04307,49.26155,50.21353,50.25,0,0,1,5.5,40,210,-0.248888,120,-11.35825,40.90574,40.90574,820.4279,40.90574,270.4125,40.90574,271.6522,31.89605,31.5111
E3M2BC1772,0,19,2024-03-21 16:16:48,39.99705,583.6,733,14.11581,12.85827,0,0,1.15,1.15,1.5,59.75682,230.0771,119.7256,116.5933,59.53323,59.81216,5,5,50.0123,49.56667,50.12405,50.08827,0,0,1,5.5,40,210,-0.2488899,120,-11.2804,44.9323,44.9323,820.0737,44.9323,271.0103,44.9323,272.7639,31.91195,31.63913
E3M2BC1772,0,20,2024-03-21 16:16:54,69.97256,581.3,732.1,14.05841,13.03888,0,0,1.15,1.15,1.5,60.52746,229.2248,120.5706,112.7439,59.0122,58.48473,5,5,48.42462,56.59828,51.11504,42.75617,0,0,1,5.5,40,210,-0.248888,120,-11.28042,50.46651,50.46651,819.6478,50.46651,272.6293,50.46651,274.08,31.90625,31.50975
E3M2BC1772,0,21,2024-03-21 16:17:00,69.97256,579.3,732.3,14.09406,13.03272,0,0,1.15,1.15,1.5,60.57129,227.0918,119.6653,119.2822,60.19796,60.12207,5,5,50.04924,45.71025,51.54962,53.46482,0,0,1,5.5,40,210,-0.2488861,120,-11.40958,57.51994,57.51994,818.4417,57.51994,274.0735,57.51994,275.7929,31.91173,31.76603
E3M2BC1772,0,22,2024-03-21 16:17:06,69.98805,579.3,732.5,14.03251,13.06529,0,0,1.15,1.15,1.5,59.99301,230.152,119.874,117.6708,60.12424,59.74692,5,5,50.01769,47.41454,50.72105,51.31604,0,0,1,5.5,40,210,-0.248888,120,-11.40964,64.56954,64.56954,817.5322,64.56954,276.2981,64.56954,277.4625,31.91187,31.80322
E3M2BC1772,0,23,2024-03-21 16:17:12,69.98805,578.6,732.4,14.10707,13.17844,0,0,1.15,1.15,1.5,59.38428,230.7556,120.1079,117.3983,59.83686,59.71179,5,5,50.04692,48.46837,50.32933,50.49815,0,0,1,5.5,40,210,-0.2488899,120,-11.36438,71.61463,71.61463,816.3835,71.61463,277.9869,71.61463,279.3757,31.89552,31.51298
E3M2BC1772,0,24,2024-03-21 16:17:18,71.82811,578.2,732.6,14.10881,13.10602,0,0,1.15,1.15,1.5,59.78117,230.2179,120.1934,117.0994,59.94931,59.67917,5,5,50.01077,49.22478,49.98872,50.1895,0,0,1,5.5,40,210,-0.2488899,120,-11.33362,78.68076,78.68076,815.4406,78.68076,279.8893,78.68076,281.2182,31.83957,31.74735
E3M2BC1772,0,25,2024-03-21 16:17:24,99.97518,578.3,730.1,14.39431,13.11049,0,0,1.15,1.15,1.5,63.33731,226.7098,119.7432,114.9167,60.15548,59.88744,5,5,49.78846,45.81367,52.51053,53.85432,0,0,1,5.5,40,210,-0.2488899,120,-11.28833,88.15392,88.15392,814.2632,88.15392,281.6868,88.15392,283.4615,31.66813,31.79213
E3M2BC1772,0,26,2024-03-21 16:17:30,99.95969,578,730.5,14.33985,13.27627,0,0,1.15,1.15,1.5,59.26498,229.463,120.9303,118.8752,59.69692,59.91003,5,5,49.98307,46.23503,51.23158,52.69567,0,0,1,5.5,40,210,-0.2488899,120,-11.28832,98.24187,98.24187,812.7555,98.24187,284.5908,98.24187,286.015,31.63153,31.77308
E3M2BC1772,0,27,2024-03-21 16:17:36,99.97518,577.3,730.1,14.35836,13.41076,0,0,1.15,1.15,1.5,59.55351,231.0357,118.9988,118.4671,59.75314,59.70301,5,5,49.98846,47.80257,50.58496,50.98457,0,0,1,5.5,40,210,-0.248888,120,-11.25241,108.344,108.344,811.0325,108.344,286.6756,108.344,288.4507,31.6319,31.76895
E3M2BC1772,0,28,2024-03-21 16:17:42,99.95969,577.7,729.4,14.33264,13.47001,0,0,1.15,1.15,1.5,60.01614,230.1415,120.7592,118.025,59.59821,59.58758,5,5,49.94616,48.60854,50.34135,50.3932,0,0,1,5.5,40,210,-0.248888,120,-11.25229,118.4396,118.4396,809.788,118.4396,289.2962,118.4396,290.9414,31.67788,31.62645
