ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_PR001,LAACA_PR002,LAACA_PR003,LAACA_PR004,LAACA_PR005,LAACA_PR006,LAACA_PR007,LAACA_PR008,LAACA_PR009,LAACA_PR010,LAACA_PR011,LAACA_PR012,LAACA_PR013,LAACA_PR014,LAACA_PR015,LAACA_PR016,LAACA_PR017,LAACA_PR018,LAACA_PR019,LAACA_PR020,LAACA_PR021,LAACA_PR022,LAACA_PR027,LAACA_PR028,LAACA_PR029,LAACA_PR030,LAACA_PR031,LAACA_PR032,LAACA_PR033,LAACA_PR034,LAACA_PR035,LAACA_PR036,LAACA_PR037,LAACA_PR038,LAACA_PR039,LAACA_PR040,LAACA_PR041,LAACA_PR042,LAACA_PR043,LAACA_PR044
对象号,工步号,顺序号,时间戳,结果_辊压速度,结果_传动侧主辊位置,结果_操作侧主辊位置,结果_传动侧上弯缸压力,结果_操作侧上弯缸压力,结果_上刀速比,结果_下刀速比,结果_上收速比,结果_下收速比,结果_毛刷速比,结果_放卷张力,结果_入牵张力,结果_出牵张力,结果_分切入牵张力,结果_上收卷张力,结果_下收卷张力,结果_上收卷锥度,结果_下收卷锥度,结果_放卷摆辊位置,结果_入牵摆辊位置,结果_出牵摆辊位置,结果_分切入牵摆辊位置,结果_上卷宽度偏移量,结果_下卷宽度偏移量,结果_极片厚度k值,结果_极片厚度b值,结果_激光功率,结果_激光频率,结果_激光离焦量,结果_激光脉宽,结果_激光器横向距离,结果_辊压长度,结果_分切长度,结果_放卷卷径,结果_上收卷长度,结果_上收卷卷径,结果_下收卷长度,结果_下收卷卷径,结果_激光除尘风速1,结果_激光除尘风速2
E3J2BC1282,0,20,2024-03-18 15:23:57,4.795772,480.1,484.8,14.72388,13.84897,0,0,1.2,1.2,2,59.38717,321.6962,150.1744,120.8273,59.99992,60.49389,10,10,53.0418,47.55278,50.09921,46.41852,0,0,1,1.5,40,250,-0.4679718,120,7.444619,19.42415,20.56128,779.1198,20.56128,698.5598,20.56128,663.6342,25.89212,24.91262
E3J2BC1282,0,21,2024-03-18 15:24:03,4.970093,480.4,483.1,14.89126,14.07505,0,0,1.2,1.2,2,60.45353,320.9699,148.0273,119.1902,59.06206,58.57827,10,10,50.46474,50.50371,48.8371,49.6824,0,0,1,1.5,40,250,-0.4679775,120,7.444619,19.93363,21.07075,778.2272,21.07075,697.957,21.07075,664.1611,26.05919,24.91287
E3J2BC1282,0,22,2024-03-18 15:24:09,30.0065,474.6,482.5,15.82899,14.92126,0,0,1.2,1.2,2,59.23853,318.5131,144.8155,117.042,57.31709,57.91864,10,10,55.10984,53.43239,43.15079,52.34444,0,0,1,1.5,40,250,-0.4679756,120,7.445024,22.40156,23.53869,775.5584,23.53869,698.2133,23.53869,664.4948,25.9865,24.91306
E3J2BC1282,0,23,2024-03-18 15:29:53,4.939103,477.3,483.7,14.70699,13.24346,0,0,1.2,1.2,2,60.18339,320.1339,146.3427,116.9788,60.8347,60.13245,10,10,50.98197,50.8611,48.10967,50.51482,0,0,1,1.5,40,250,-0.4679756,120,7.789846,24.395,25.53212,781.1965,25.53212,259.976,25.53212,223.5989,25.87381,24.92188
E3J2BC1282,0,24,2024-03-18 15:29:59,4.970093,476.7,483.4,14.821,13.28869,0,0,1.2,1.2,2,60.25247,320.3386,149.2421,118.0851,62.6551,63.26406,10,10,50.27787,50.44261,48.75483,49.53983,0,0,1,1.5,40,250,-0.4679775,120,7.789851,24.89258,26.02971,781.0552,26.02971,258.1771,26.02971,223.2508,25.9875,24.92175
E3J2BC1282,0,25,2024-03-18 15:30:05,29.97551,477,481.9,14.75051,14.25173,0,0,1.2,1.2,2,58.79015,319.3807,145.6953,115.8985,64.33093,64.19348,10,10,54.42132,53.14445,43.7492,52.03056,0,0,1,1.5,40,250,-0.4679699,120,7.674766,27.38691,28.52403,782.5443,28.52403,259.9095,28.52403,224.0292,25.94838,24.92206
E3J2BC1282,0,26,2024-03-18 15:30:11,50.02246,486.2,497,13.39026,10.74062,0,0,1.2,1.2,2,59.19289,322.1057,145.3904,117.5654,63.44965,63.69392,10,10,48.29589,41.51852,67.35564,55.22502,0,0,1,1.5,40,250,-0.4679718,120,7.676725,30.87504,32.01217,782.3189,32.01217,260.8209,32.01217,224.7495,25.97419,24.92163
E3J2BC1282,0,27,2024-03-18 15:30:17,49.9721,473.7,501.2,14.24398,11.41186,0,0,1.2,1.2,2,59.07817,319.9462,149.0196,119.4345,65.56801,65.5592,10,10,52.4418,52.34352,43.27822,47.16389,0,0,1,1.5,40,250,-0.4679699,120,7.510391,35.94938,37.0865,780.1891,37.0865,262.5865,37.0865,226.5673,25.988,24.92131
E3J2BC1282,0,28,2024-03-18 15:30:23,70.01904,472.2,500.8,14.72533,11.66814,0,0,1.2,1.2,2,59.93238,321.9521,148.2648,117.5146,63.33775,63.72232,10,10,48.4459,42.60741,68.87499,56.35834,0,0,1,1.5,40,250,-0.4679756,120,7.742088,41.49327,42.6304,778.404,42.6304,264.6038,42.6304,228.2255,25.91788,24.92075
E3J2BC1282,0,29,2024-03-18 15:30:29,69.97256,468.7,499.7,14.46763,11.64321,0,0,1.2,1.2,2,59.12196,319.917,149.762,119.9901,65.32914,65.4185,10,10,52.14181,52.34352,43.74436,46.85741,0,0,1,1.5,40,250,-0.4679699,120,7.577622,48.57161,49.70874,777.5777,49.70874,266.6637,49.70874,230.4928,25.90812,24.92106
