ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_PR001,LAACA_PR002,LAACA_PR003,LAACA_PR004,LAACA_PR005,LAACA_PR006,LAACA_PR007,LAACA_PR008,LAACA_PR009,LAACA_PR010,LAACA_PR011,LAACA_PR012,LAACA_PR013,LAACA_PR014,LAACA_PR015,LAACA_PR016,LAACA_PR017,LAACA_PR018,LAACA_PR019,LAACA_PR020,LAACA_PR021,LAACA_PR022,LAACA_PR027,LAACA_PR028,LAACA_PR029,LAACA_PR030,LAACA_PR031,LAACA_PR032,LAACA_PR033,LAACA_PR034,LAACA_PR035,LAACA_PR036,LAACA_PR037,LAACA_PR038,LAACA_PR039,LAACA_PR040,LAACA_PR041,LAACA_PR042,LAACA_PR043,LAACA_PR044
对象号,工步号,顺序号,时间戳,结果_辊压速度,结果_传动侧主辊位置,结果_操作侧主辊位置,结果_传动侧上弯缸压力,结果_操作侧上弯缸压力,结果_上刀速比,结果_下刀速比,结果_上收速比,结果_下收速比,结果_毛刷速比,结果_放卷张力,结果_入牵张力,结果_出牵张力,结果_分切入牵张力,结果_上收卷张力,结果_下收卷张力,结果_上收卷锥度,结果_下收卷锥度,结果_放卷摆辊位置,结果_入牵摆辊位置,结果_出牵摆辊位置,结果_分切入牵摆辊位置,结果_上卷宽度偏移量,结果_下卷宽度偏移量,结果_极片厚度k值,结果_极片厚度b值,结果_激光功率,结果_激光频率,结果_激光离焦量,结果_激光脉宽,结果_激光器横向距离,结果_辊压长度,结果_分切长度,结果_放卷卷径,结果_上收卷长度,结果_上收卷卷径,结果_下收卷长度,结果_下收卷卷径,结果_激光除尘风速1,结果_激光除尘风速2
E3E2BC1911,0,44,2024/3/14 17:35,100.01,474.6,461.6,13.43275,12.2593,0,0,1.2,1.2,2,60.14145,319.7147,149.497,119.8549,64.1939,64.23608,10,10,50.36803,49.96019,50.03065,49.9537,0,0,1,1.5,37,180,-0.4679699,120,5.796167,240.8773,241.4686,729.1252,241.4686,323.8439,241.4686,288.1145,32.368,24.91813
E3E2BC1911,0,45,2024/3/14 17:36,99.99455,470.5,460,13.80351,12.8017,0,0,1.2,1.2,2,60.51212,320.3801,150.0919,119.8214,64.16875,64.20381,10,10,49.76229,49.9352,50.13146,50,0,0,1,1.5,37,180,-0.4679775,120,5.796709,250.9446,251.536,729.4255,251.536,326.3927,251.536,290.9861,32.434,24.91806
E3E2BC1911,0,46,2024/3/14 17:36,99.99455,472.6,459.9,13.49173,12.72587,0,0,1.2,1.2,2,61.14306,320.2411,149.4045,119.8735,64.08704,64.17283,10,10,48.76392,49.96852,49.96774,49.98427,0,0,1,1.5,37,180,-0.4679756,120,5.796699,261.0256,261.617,731.5226,261.617,329.1456,261.617,293.5484,32.44106,24.91894
E3E2BC1911,0,47,2024/3/14 17:36,99.99455,472.2,460.6,13.71988,12.75655,0,0,1.2,1.2,2,59.96321,319.9438,149.9069,119.8673,64.07447,64.1199,10,10,49.9582,50.01482,49.94032,49.99817,0,0,1,1.5,37,180,-0.4679737,120,5.796713,271.1266,271.7179,728.8071,271.7179,331.7229,271.7179,296.5699,32.43325,24.91869
E3E2BC1911,0,48,2024/3/14 17:36,99.99455,471,460.5,13.78529,12.38951,0,0,1.2,1.2,2,59.99652,320.0413,149.7769,119.9666,64.06693,64.09796,10,10,49.70737,50.09444,49.83871,49.89352,0,0,1,1.5,37,180,-0.4679718,120,5.796709,281.2142,281.8055,727.8974,281.8055,334.3667,281.8055,299.4126,32.47825,24.91838
E3E2BC1911,0,49,2024/3/14 17:36,99.99455,474.2,460.6,13.30299,12.30019,0,0,1.2,1.2,2,59.57404,319.9462,149.787,119.9207,64.01789,64.1199,10,10,50.26392,50.00554,50.00806,49.94724,0,0,1,1.5,37,180,-0.4679794,120,5.899644,291.295,291.8863,725.3207,291.8863,336.9867,291.8863,301.9216,32.43325,24.91862
E3E2BC1911,0,50,2024/3/14 17:36,100.01,474.3,460.5,13.45901,12.12915,0,0,1.2,1.2,2,59.73255,320.4166,150.0744,119.9814,63.95252,64.19219,10,10,50.46558,49.97038,50.02096,49.94167,0,0,1,1.5,37,180,-0.4679775,120,5.907533,301.3489,301.9403,723.5821,301.9403,339.7729,301.9403,304.4936,32.38444,24.91844
E3E2BC1911,0,51,2024/3/14 17:36,99.99455,470.3,459.3,13.9224,12.73643,0,0,1.2,1.2,2,60.25987,320.1607,149.2321,119.9356,63.94498,64.20252,10,10,49.43195,49.97777,50.04113,49.96944,0,0,1,1.5,37,180,-0.4679775,120,5.907531,311.423,312.0143,724.5858,312.0143,342.9245,312.0143,307.3894,32.41919,24.91806
E3E2BC1911,0,52,2024/3/14 17:36,100.01,470.5,459.4,13.91356,12.71257,0,0,1.2,1.2,2,60.14392,320.1363,150.4243,119.9715,63.91606,64.22833,10,10,50.26392,49.96761,50.09597,50.01205,0,0,1,1.5,37,180,-0.4679813,120,5.907521,321.4909,322.0822,721.5208,322.0822,345.2218,322.0822,309.9951,32.43719,24.91862
E3E2BC1911,0,53,2024/3/14 17:36,99.97518,475.9,462,13.42674,12.01146,0,0,1.2,1.2,2,59.96815,319.8853,150.9042,119.9802,63.95881,64.24254,10,10,49.80491,49.95741,50.01936,49.99722,0,0,1,1.5,37,180,-0.4679737,120,5.87446,331.5981,332.1895,720.8441,332.1895,347.4336,332.1895,312.5961,32.48081,24.919
E3E2BC1911,0,54,2024/3/14 17:36,99.97518,475.6,462,13.41772,11.98138,0,0,1.2,1.2,2,59.58946,320.3264,150.2644,119.9157,63.88212,64.22704,10,10,49.70409,49.98427,49.96694,49.99075,0,0,1,1.5,37,180,-0.4679756,120,5.874455,341.6788,342.2702,720.2302,342.2702,350.0109,342.2702,315.1728,32.43319,24.91912
E3E2BC1911,0,55,2024/3/14 17:37,99.99455,475.3,461.4,13.40953,11.8548,0,0,1.2,1.2,2,59.79546,319.8755,149.3645,119.943,63.84692,64.22059,10,10,50.11228,49.99907,49.95565,49.96761,0,0,1,1.5,37,180,-0.4679756,120,5.874457,351.7662,352.3575,718.0792,352.3575,352.612,352.3575,317.5369,32.48694,24.91819
E3E2BC1911,0,56,2024/3/14 17:37,99.99455,475.4,462.4,13.35129,11.98029,0,0,1.2,1.2,2,60.15872,320.0559,149.257,119.9814,63.73754,64.15475,10,10,49.25573,49.96297,50.04032,50.03983,0,0,1,1.5,37,180,-0.4679737,120,5.841423,361.8335,362.4248,719.3832,362.4248,354.7716,362.4248,320.1668,32.41719,24.91875
E3E2BC1911,0,57,2024/3/14 17:37,99.99455,470.4,456.2,13.86269,13.24129,0,0,1.2,1.2,2,59.98233,320.2679,149.742,120.0075,63.70485,64.12765,10,10,50.58115,50.01109,50.0379,49.99167,0,0,1,1.5,37,180,-0.4679756,120,5.841394,371.8876,372.4789,715.0007,372.4789,357.4106,372.4789,322.7532,32.47025,24.91831
E3E2BC1911,0,58,2024/3/14 17:37,100.01,471.3,456.5,13.86856,13.13179,0,0,1.2,1.2,2,60.60217,320.2021,149.672,119.9343,63.68725,64.10054,10,10,49.66474,50.00185,49.99354,49.96481,0,0,1,1.5,37,180,-0.4679737,120,5.841387,381.9688,382.5601,715.7715,382.5601,360.0306,382.5601,325.3638,32.43331,24.91869
E3E2BC1911,0,59,2024/3/14 17:37,99.97518,473.8,461,13.59497,12.28908,0,0,1.2,1.2,2,59.61413,320.0559,150.8742,119.9914,63.70863,64.08763,10,10,50.62295,49.97408,50.05082,50.00279,0,0,1,1.5,37,180,-0.4679737,120,5.841399,392.0498,392.6411,711.4472,392.6411,362.4987,392.6411,327.9067,32.44675,24.91906
E3E2BC1911,0,60,2024/3/14 17:37,99.97518,474.3,460.8,13.55442,12.13498,0,0,1.2,1.2,2,60.22965,319.7853,149.9769,120.0658,63.74131,64.03729,10,10,49.59998,49.98427,49.9992,49.96576,0,0,1,1.5,37,180,-0.4679756,120,5.841392,402.124,402.7153,712.0252,402.7153,364.8245,402.7153,330.2079,32.433,24.91775
E3E2BC1911,0,61,2024/3/14 17:37,99.97518,475,458.9,13.49627,12.48151,0,0,1.2,1.2,2,59.92436,320.1583,150.0719,119.9802,63.63571,64.02696,10,10,50.51229,49.96574,50.05242,50.05278,0,0,1,1.5,37,180,-0.4679737,120,5.841399,412.2381,412.8294,708.7809,412.8294,367.1598,412.8294,332.6396,32.4335,24.91856
E3E2BC1911,0,62,2024/3/14 17:37,99.97518,470.9,457.5,13.92313,13.05831,0,0,1.2,1.2,2,60.32771,319.7805,150.0444,120.01,63.60302,64.00502,10,10,49.52048,49.97777,50.07661,50.01111,0,0,1,1.5,37,180,-0.4679737,120,5.841392,422.3187,422.91,709.5024,422.91,369.8083,422.91,335.1777,32.42838,24.918
E3E2BC1911,0,63,2024/3/14 17:37,99.99455,470.6,457.7,13.82575,12.97412,0,0,1.2,1.2,2,60.36287,320.3508,149.4445,119.9889,63.58039,63.97145,10,10,49.68032,49.9648,49.9871,50.02963,0,0,1,1.5,37,180,-0.4679718,120,5.841399,432.3665,432.9579,708.8168,432.9579,371.9252,432.9579,337.5514,32.43175,24.91788
E3E2BC1911,0,64,2024/3/14 17:37,99.97518,475.6,459.8,13.5986,12.31668,0,0,1.2,1.2,2,59.75537,319.6805,150.1994,119.9926,63.57285,63.93015,10,10,49.79508,49.99998,49.95403,50.00279,0,0,1,1.5,37,180,-0.4679737,120,5.805126,442.4676,443.059,706.9974,443.059,374.2841,443.059,340.0073,32.4325,24.91856
E3E2BC1911,0,65,2024/3/14 17:38,99.97518,474.3,460.5,13.62568,12.20301,0,0,1.2,1.2,2,60.16983,319.7488,149.8319,120.0608,63.51879,63.90562,10,10,50.14181,49.99352,49.98791,49.94353,0,0,1,1.5,37,180,-0.4679756,120,5.805054,452.5416,453.133,704.7434,453.133,376.814,453.133,342.4294,32.43325,24.91844
E3E2BC1911,0,66,2024/3/14 17:38,99.99455,471.3,457.6,13.98393,13.04409,0,0,1.2,1.2,2,60.29441,319.6976,149.8294,120.0174,63.58416,63.90691,10,10,49.75901,50.01109,50.01209,50.00185,0,0,1,1.5,37,180,-0.4679699,120,5.805066,462.6093,463.2007,703.8517,463.2007,379.135,463.2007,344.7982,32.39925,24.91788
E3E2BC1911,0,67,2024/3/14 17:38,99.99455,471.1,457.4,13.94349,12.96188,0,0,1.2,1.2,2,60.34683,319.8122,150.5468,119.8748,63.57536,63.85786,10,10,49.59098,49.93611,50.09757,49.98982,0,0,1,1.5,37,180,-0.4679737,120,5.741944,472.6769,473.2683,702.4536,473.2683,381.2281,473.2683,347.3267,32.50719,24.91869
E3E2BC1911,0,68,2024/3/14 17:38,99.97518,478.5,461.4,13.39364,11.92174,0,0,1.2,1.2,2,58.98813,319.8097,150.4018,119.9951,63.47982,63.85011,10,10,51.45983,49.90648,50.01614,49.97594,0,0,1,1.5,37,180,-0.4679718,120,5.741863,482.7645,483.3558,695.4271,483.3558,383.7675,483.3558,349.681,32.42469,24.91862
E3E2BC1911,0,69,2024/3/14 17:38,99.97518,478.8,460.6,13.37737,12.02462,0,0,1.2,1.2,2,59.22249,320.4093,149.9469,120.0472,63.45342,63.82301,10,10,50.3,49.98149,50.01049,49.95555,0,0,1,1.5,37,180,-0.4679718,120,5.741858,492.8782,493.4695,694.3203,493.4695,386.1549,493.4695,351.871,32.43756,24.91844
E3E2BC1911,0,70,2024/3/14 17:38,99.97518,478.9,461.2,13.42082,11.9661,0,0,1.2,1.2,2,59.57898,319.5806,149.692,119.9616,63.43833,63.80106,10,10,50.4918,49.94536,49.99113,49.9787,0,0,1,1.5,37,180,-0.4679699,120,5.741856,502.9989,503.5902,690.8878,503.5902,388.3857,503.5902,354.2544,32.43,24.91838
E3E2BC1911,0,71,2024/3/14 17:38,99.97518,471.7,453.9,14.04446,13.58164,0,0,1.2,1.2,2,59.21509,319.3442,150.0519,119.9938,63.38176,63.73394,10,10,50.95901,49.99165,50.06532,49.9787,0,0,1,1.5,37,180,-0.4679699,120,5.741865,513.0793,513.6707,686.4246,513.6707,390.5881,513.6707,356.6765,32.43344,24.91819
E3E2BC1911,0,72,2024/3/14 17:38,99.97518,470.7,453.8,14.14783,13.46534,0,0,1.2,1.2,2,60.10013,319.5416,150.6418,119.943,63.37296,63.72361,10,10,50.88114,49.97594,50.09274,50.06482,0,0,1,1.5,37,180,-0.4679737,120,5.741865,523.2139,523.8053,682.8531,523.8053,392.7192,523.8053,358.9052,32.43288,24.91844
E3E2BC1911,0,73,2024/3/14 17:38,99.97518,470.3,453.4,14.14831,13.29899,0,0,1.2,1.2,2,60.24014,319.5075,150.8167,119.8698,63.34404,63.68747,10,10,49.07951,49.98982,50.11129,50.075,0,0,1,1.5,37,180,-0.4679737,120,5.687931,533.2553,533.8467,685.2863,533.8467,395.325,533.8467,361.2643,32.43419,24.91775
E3E2BC1911,0,74,2024/3/14 17:38,99.97518,479.6,462.1,13.23958,11.52088,0,0,1.2,1.2,2,60.40851,319.9389,150.7892,120.0373,63.34027,63.65907,10,10,49.6959,49.97502,50.02096,50.0139,0,0,1,1.5,37,180,-0.4679699,120,5.687861,543.3233,543.9146,683.9285,543.9146,397.3423,543.9146,363.6767,32.43319,24.91763
E3E2BC1911,0,75,2024/3/14 17:39,99.99455,479.2,462.1,13.38637,12.06726,0,0,1.2,1.2,2,60.51891,319.7634,151.4541,119.974,63.28118,63.64745,10,10,49.95164,49.98982,49.97257,49.98334,0,0,1,1.5,37,180,-0.4679699,120,5.687866,553.4106,554.0019,681.8986,554.0019,399.5161,554.0019,365.8087,32.44531,24.9185
E3E2BC1911,0,76,2024/3/14 17:39,99.97518,477.4,456.5,13.75457,12.92551,0,0,1.2,1.2,2,60.08965,319.4319,150.5393,120.0794,63.28244,63.57903,10,10,49.48771,49.98241,50.0629,49.98705,0,0,1,1.5,37,180,-0.4679699,120,5.687866,563.5042,564.0955,681.7955,564.0955,401.8656,564.0955,367.9069,32.41719,24.91731
E3E2BC1911,0,77,2024/3/14 17:39,99.97518,476.7,455.9,13.79655,12.87369,0,0,1.2,1.2,2,60.23458,319.5952,150.5543,120.0645,63.22084,63.59065,10,10,50.40246,49.9713,50.06129,49.9926,0,0,1,1.5,37,180,-0.4679718,120,5.687871,573.5785,574.1698,678.5736,574.1698,403.8781,574.1698,370.2081,32.43344,24.91819
E3E2BC1911,0,78,2024/3/14 17:39,99.97518,472,456.4,14.03413,13.05659,0,0,1.2,1.2,2,60.37582,319.6513,150.7168,120.0174,63.20449,63.55967,10,10,49.14754,49.96019,50.1121,49.99722,0,0,1,1.5,37,180,-0.4679718,120,5.687861,583.6393,584.2307,680.5767,584.2307,406.1659,584.2307,372.5237,32.47131,24.91819
E3E2BC1911,0,79,2024/3/14 17:39,99.97518,477.1,457.5,13.73958,12.60691,0,0,1.2,1.2,2,60.03476,319.6854,151.0042,120.005,63.17809,63.57645,10,10,50.39754,49.97221,49.96854,49.97314,0,0,1,1.5,37,180,-0.4679718,120,5.687871,593.7004,594.2917,676.9111,594.2917,408.5296,594.2917,374.8926,32.43725,24.918
E3E2BC1911,0,80,2024/3/14 17:39,99.97518,477.1,456.9,13.69988,12.72732,0,0,1.2,1.2,2,59.97432,319.9243,149.782,120.005,63.19444,63.54935,10,10,50.72378,49.98427,49.9871,50.01575,0,0,1,1.5,37,180,-0.467968,120,5.572153,603.7679,604.3592,673.7788,604.3592,410.6038,604.3592,377.0101,32.43394,24.91881
E3E2BC1911,0,81,2024/3/14 17:39,99.97518,470.5,457.8,14.07165,12.60346,0,0,1.2,1.2,2,59.81828,319.5124,151.0517,119.9641,63.13158,63.47577,10,10,50.15574,50.00093,50.04032,50.05556,0,0,1,1.5,37,180,-0.4679718,120,5.571996,613.8555,614.4468,671.9146,614.4468,412.4691,614.4468,379.1518,32.43356,24.91788
E3E2BC1911,0,82,2024/3/14 17:39,99.97518,476.6,458.5,13.66215,12.29547,0,0,1.2,1.2,2,60.3345,319.9657,151.2342,120.005,63.07123,63.47189,10,10,49.42049,50.00371,50.05,49.98982,0,0,1,1.5,37,180,-0.4679737,120,5.619544,623.9035,624.4949,671.9146,624.4949,414.7474,624.4949,381.3127,32.45119,24.91856
E3E2BC1911,0,83,2024/3/14 17:39,99.97518,476,458.6,13.74437,12.3493,0,0,1.2,1.2,2,59.93299,320.0876,150.3818,120.005,63.09009,63.43962,10,10,50.34917,49.9926,50.00887,49.98705,0,0,1,1.5,37,180,-0.4679737,120,5.653972,633.9641,634.5555,668.4597,634.5555,416.7267,634.5555,383.3239,32.43375,24.91838
E3E2BC1911,0,84,2024/3/14 17:39,99.97518,470.2,457.3,14.13218,12.84504,0,0,1.2,1.2,2,60.17106,319.683,150.4968,119.9876,63.075,63.41897,10,10,49.65574,49.99352,50.07339,49.99629,0,0,1,1.5,37,180,-0.4679737,120,5.654013,644.025,644.6164,668.3207,644.6164,418.9907,644.6164,385.6492,32.4005,24.91813
E3E2BC1911,0,85,2024/3/14 17:40,99.97518,471,458,14.14219,12.68553,0,0,1.2,1.2,2,60.26419,319.6562,150.8242,119.9467,63.05614,63.38024,10,10,49.45573,50.01573,49.96531,49.98427,0,0,1,1.5,37,180,-0.4679756,120,5.62364,654.1062,654.6976,667.6172,654.6976,421.1788,654.6976,387.9263,32.4235,24.91819
E3E2BC1911,0,86,2024/3/14 17:40,99.97518,470.7,457.5,14.07135,12.79248,0,0,1.2,1.2,2,60.20128,319.5294,150.6693,120.1042,63.031,63.37379,10,10,50.05984,49.99629,49.9992,49.96205,0,0,1,1.5,37,180,-0.4679699,120,5.623628,664.154,664.7453,665.3229,664.7453,423.0679,664.7453,390.1694,32.43306,24.91769
E3E2BC1911,0,87,2024/3/14 17:40,99.97518,473.8,458.7,13.92106,12.346,0,0,1.2,1.2,2,60.03599,319.8804,150.1944,119.9442,63.03477,63.36346,10,10,49.82786,49.95369,50.07822,50.05464,0,0,1,1.5,37,180,-0.4679756,120,5.623623,674.2615,674.8529,664.4132,674.8529,425.4268,674.8529,392.2531,32.4395,24.91756
E3E2BC1911,0,88,2024/3/14 17:40,99.97518,473.9,459.5,13.74348,12.33755,0,0,1.2,1.2,2,60.34313,320.2119,150.5318,119.8711,63.00586,63.32344,10,10,49.7082,49.98427,50.02259,50.02223,0,0,1,1.5,37,180,-0.4679737,120,5.623621,684.3425,684.9338,663.9069,684.9338,427.501,684.9338,394.2352,32.4325,24.91825
E3E2BC1911,0,89,2024/3/14 17:40,99.97518,473.5,459,13.80438,12.20207,0,0,1.2,1.2,2,60.08286,319.6464,150.0169,120.0298,62.96312,63.31054,10,10,49.80245,49.98427,49.95565,50.00093,0,0,1,1.5,37,180,-0.4679718,120,5.623621,694.4034,694.9948,662.8,694.9948,429.7983,694.9948,396.4445,32.43312,24.9175
E3E2BC1911,0,90,2024/3/14 17:40,99.97518,473,456.4,14.12995,13.39603,0,0,1.2,1.2,2,60.35423,319.5148,149.437,120.0397,62.98449,63.26278,10,10,49.45492,50.00371,49.98467,50.00835,0,0,1,1.5,37,180,-0.4679718,120,5.623623,704.4976,705.0889,662.4594,705.0889,432.1905,705.0889,398.6732,32.39,24.91806
E3E2BC1911,0,91,2024/3/14 17:40,99.97518,473.6,456.7,14.05122,12.9469,0,0,1.2,1.2,2,59.91942,320.3532,150.0269,120.0683,62.88517,63.22534,10,10,49.98606,50.03981,49.95484,50.00926,0,0,1,1.5,37,180,-0.4679718,120,5.623623,714.5919,715.1832,660.2771,715.1832,434.0179,715.1832,400.7327,32.37356,24.91775
E3E2BC1911,0,92,2024/3/14 17:40,99.97518,472.5,459.6,13.95193,12.40002,0,0,1.2,1.2,2,60.30304,319.9681,150.0619,120.0125,62.855,63.22663,10,10,49.75246,50.00648,49.98951,50.00555,0,0,1,1.5,37,180,-0.4679718,120,5.623623,724.6863,725.2776,659.1793,725.2776,435.8547,725.2776,402.8405,32.43356,24.91831
E3E2BC1911,0,93,2024/3/14 17:40,99.97518,475.1,458.1,14.00393,12.70527,0,0,1.2,1.2,2,60.04771,319.3832,149.592,119.9926,62.83991,63.20469,10,10,49.23689,50.05464,49.90887,50.01111,0,0,1,1.5,37,180,-0.4679718,120,5.623623,734.7473,735.3386,659.7708,735.3386,438.2232,735.3386,405.0257,32.37738,24.9175
E3E2BC1911,0,94,2024/3/14 17:40,99.97518,475.7,458.1,13.87894,12.57232,0,0,1.2,1.2,2,59.63818,319.917,150.4043,120.0038,62.82734,63.12982,10,10,50.36639,50.02132,49.92178,49.9324,0,0,1,1.5,37,180,-0.4679737,120,5.623623,744.8414,745.4327,656.0425,745.4327,440.4778,745.4327,406.9449,32.47062,24.91744
E3E2BC1911,0,95,2024/3/14 17:41,99.97518,470.7,457.9,14.16438,12.91805,0,0,1.2,1.2,2,60.03352,319.9852,149.9669,120.0794,62.81477,63.19436,10,10,49.25738,50.0602,49.98226,49.94446,0,0,1,1.5,37,180,-0.4679737,120,5.623628,754.9354,755.5267,657.0014,755.5267,442.5472,755.5267,408.9851,32.47194,24.91763
E3E2BC1911,0,96,2024/3/14 17:41,99.97518,471,457.3,14.08736,12.88474,0,0,1.2,1.2,2,59.79361,320.6067,150.3143,119.9988,62.77956,63.11562,10,10,50.17786,49.96297,50.12096,50.06575,0,0,1,1.5,37,180,-0.4679699,120,5.623623,765.0164,765.6077,653.0625,765.6077,444.3271,765.6077,411.1606,32.43288,24.917
E3E2BC1911,0,97,2024/3/14 17:41,99.95969,478.8,458.8,13.68935,12.26471,0,0,1.2,1.2,2,59.90647,319.9072,150.3518,119.9827,62.71042,63.04591,10,10,50.7295,49.98705,49.93064,49.99538,0,0,1,1.5,37,180,-0.4679756,120,5.66924,775.2105,775.8018,649.8271,775.8018,445.7226,775.8018,413.1234,32.43269,24.9175
E3E2BC1911,0,98,2024/3/14 17:41,99.97518,470.8,457.4,14.34911,13.121,0,0,1.2,1.2,2,59.73687,320.1656,150.1569,120.0633,62.74185,63.06786,10,10,50.54345,50.03889,49.94515,50.0139,0,0,1,1.5,37,180,-0.4679756,120,5.669238,785.2844,785.8757,647.5283,785.8757,448.3521,785.8757,415.3714,32.45925,24.91763
E3E2BC1911,0,99,2024/3/14 17:41,99.97518,471.1,457.1,14.30378,12.86355,0,0,1.2,1.2,2,59.7788,320.1193,150.1119,120.0348,62.68276,63.06011,10,10,49.89097,50.07036,49.98064,50.00371,0,0,1,1.5,37,180,-0.4679718,120,5.669238,795.379,795.9703,646.7486,795.9703,449.795,795.9703,417.2568,32.37038,24.91775
E3E2BC1911,0,100,2024/3/14 17:41,99.99455,477.7,459.6,13.74639,12.04839,0,0,1.2,1.2,2,59.79669,320.0071,150.1469,120.1017,62.67396,63.01364,10,10,50.73113,50.02406,49.89596,49.98982,0,0,1,1.5,37,180,-0.4679756,120,5.669229,805.4666,806.0579,642.7514,806.0579,452.3153,806.0579,419.2437,32.43306,24.91813
E3E2BC1911,0,101,2024/3/14 17:41,99.99455,476.4,459.3,13.81913,12.08421,0,0,1.2,1.2,2,59.25765,320.5848,149.6695,120.072,62.64505,62.98137,10,10,49.84835,50.05647,49.93145,50.01482,0,0,1,1.5,37,180,-0.4679737,120,5.669233,815.5406,816.1319,642.4825,816.1319,454.2424,816.1319,421.3419,32.433,24.91756
E3E2BC1911,0,102,2024/3/14 17:41,99.97518,477.5,459.9,13.89243,11.94468,0,0,1.2,1.2,2,59.68382,319.9389,149.5195,120.0397,62.65385,63.01235,10,10,49.39425,50.075,49.90403,49.96667,0,0,1,1.5,37,180,-0.4679737,120,5.669229,825.6213,826.2126,641.9672,826.2126,456.421,826.2126,423.6769,32.43269,24.91831
E3E2BC1911,0,103,2024/3/14 17:41,99.99455,473.5,460.8,14.13276,12.14159,0,0,1.2,1.2,2,59.59686,320.3167,149.1271,120.0112,62.63876,62.94135,10,10,49.42951,49.99907,49.9871,49.95093,0,0,1,1.5,37,180,-0.4679737,120,5.716163,835.7286,836.3199,641.6804,836.3199,458.1677,836.3199,425.5334,32.43312,24.91838
E3E2BC1911,0,104,2024/3/14 17:41,99.97518,473.7,459.9,14.01583,12.13012,0,0,1.2,1.2,2,59.44144,320.246,149.3845,119.9318,62.60984,62.92457,10,10,49.38525,50.07317,49.96854,50.02686,0,0,1,1.5,37,180,-0.4679756,120,5.71618,845.8095,846.4008,641.3846,846.4008,460.071,846.4008,427.5203,32.43763,24.91862
E3E2BC1911,0,105,2024/3/14 17:42,99.97518,473.6,459.8,13.97644,12.22241,0,0,1.2,1.2,2,60.06251,320.458,149.6895,119.8859,62.59602,62.90005,10,10,50.16965,50.05739,50.0008,50.00279,0,0,1,1.5,37,180,-0.4679737,120,5.716177,855.877,856.4683,637.8804,856.4683,462.1357,856.4683,429.4492,32.43294,24.91794
E3E2BC1911,0,106,2024/3/14 17:42,99.99455,473.4,456.7,14.16069,13.22526,0,0,1.2,1.2,2,59.35448,320.4995,149.6945,120.0261,62.54699,62.86003,10,10,50.71229,50.03795,49.97581,50.0287,0,0,1,1.5,37,180,-0.4679737,120,5.716187,865.9647,866.556,634.058,866.556,464.4092,866.556,431.4265,32.433,24.91794
E3E2BC1911,0,107,2024/3/14 17:42,99.99455,473.9,457.3,14.01215,12.69865,0,0,1.2,1.2,2,59.94471,320.1534,149.302,119.8711,62.55327,62.87294,10,10,51.12951,50.02962,49.96613,50.01945,0,0,1,1.5,37,180,-0.4679737,120,5.716185,876.0989,876.6902,628.6269,876.6902,465.9138,876.6902,433.3845,32.437,24.91781
E3E2BC1911,0,108,2024/3/14 17:42,99.99455,478.4,458.9,13.65926,12.11643,0,0,1.2,1.2,2,58.97826,320.1509,149.4945,120.0087,62.52813,62.81356,10,10,52.20655,50.0139,49.99194,50.0139,0,0,1,1.5,37,180,-0.4679756,120,5.750647,886.1533,886.7447,621.5153,886.7447,468.0165,886.7447,435.4923,32.4815,24.918
E3E2BC1911,0,109,2024/3/14 17:42,99.99455,476.7,458.2,13.72757,12.29693,0,0,1.2,1.2,2,60.5997,320.5239,149.8994,120.0955,62.46653,62.84067,10,10,47.97294,50.03612,49.91129,49.99817,0,0,1,1.5,37,180,-0.4679756,120,5.750661,896.2874,896.8788,627.6231,896.8788,469.6398,896.8788,437.4164,32.46544,24.919
E3E2BC1911,0,110,2024/3/14 17:42,100.01,472.2,458.7,13.93163,12.30389,0,0,1.2,1.2,2,60.46833,320.48,149.0746,120.0025,62.46401,62.80968,10,10,49.52622,49.98427,49.98629,49.98705,0,0,1,1.5,37,180,-0.4679737,120,5.750651,906.3615,906.9528,624.9434,906.9528,471.8896,906.9528,439.3985,32.42638,24.91763
E3E2BC1911,0,111,2024/3/14 17:42,100.01,477.2,457.7,13.80394,12.35086,0,0,1.2,1.2,2,59.91634,320.4727,150.3693,120.0025,62.4439,62.7516,10,10,49.70409,50.04814,49.93064,49.97314,0,0,1,1.5,37,180,-0.4679756,120,5.750656,916.4229,917.0142,623.6125,917.0142,473.3135,917.0142,441.3178,32.48912,24.91806
E3E2BC1911,0,112,2024/3/14 17:42,99.99455,477,457.9,13.60774,12.40894,0,0,1.2,1.2,2,60.13652,320.4849,149.6145,120.0112,62.41121,62.75547,10,10,50.64672,50.04723,49.9129,49.90649,0,0,1,1.5,37,180,-0.4679737,120,5.750651,926.5036,927.0949,619.5481,927.0949,475.4209,927.0949,442.9953,32.40481,24.91788
E3E2BC1911,0,113,2024/3/14 17:42,100.01,473.2,459,13.88312,12.13396,0,0,1.2,1.2,2,60.24569,320.4873,149.2771,119.9703,62.38355,62.69609,10,10,49.58852,49.99907,50.04356,50.01668,0,0,1,1.5,37,180,-0.4679737,120,5.750661,936.5844,937.1757,619.9604,937.1757,477.2483,937.1757,444.9194,32.43237,24.91806
