ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_PR001,LAACA_PR002,LAACA_PR003,LAACA_PR004,LAACA_PR005,LAACA_PR006,LAACA_PR007,LAACA_PR008,LAACA_PR009,LAACA_PR010,LAACA_PR011,LAACA_PR012,LAACA_PR013,LAACA_PR014,LAACA_PR015,LAACA_PR016,LAACA_PR017,LAACA_PR018,LAACA_PR019,LAACA_PR020,LAACA_PR021,LAACA_PR022,LAACA_PR027,LAACA_PR028,LAACA_PR029,LAACA_PR030,LAACA_PR031,LAACA_PR032,LAACA_PR033,LAACA_PR034,LAACA_PR035,LAACA_PR036,LAACA_PR037,LAACA_PR038,LAACA_PR039,LAACA_PR040,LAACA_PR041,LAACA_PR042,LAACA_PR043,LAACA_PR044
对象号,工步号,顺序号,时间戳,结果_辊压速度,结果_传动侧主辊位置,结果_操作侧主辊位置,结果_传动侧上弯缸压力,结果_操作侧上弯缸压力,结果_上刀速比,结果_下刀速比,结果_上收速比,结果_下收速比,结果_毛刷速比,结果_放卷张力,结果_入牵张力,结果_出牵张力,结果_分切入牵张力,结果_上收卷张力,结果_下收卷张力,结果_上收卷锥度,结果_下收卷锥度,结果_放卷摆辊位置,结果_入牵摆辊位置,结果_出牵摆辊位置,结果_分切入牵摆辊位置,结果_上卷宽度偏移量,结果_下卷宽度偏移量,结果_极片厚度k值,结果_极片厚度b值,结果_激光功率,结果_激光频率,结果_激光离焦量,结果_激光脉宽,结果_激光器横向距离,结果_辊压长度,结果_分切长度,结果_放卷卷径,结果_上收卷长度,结果_上收卷卷径,结果_下收卷长度,结果_下收卷卷径,结果_激光除尘风速1,结果_激光除尘风速2
E3L2BC2432,0,45,2024-03-21 00:50:42,99.97518,457.9,596.3,14.75513,13.8299,0,0,1.15,1.15,1.5,60.02101,229.4929,119.9369,118.5826,59.31083,59.65533,5,5,49.96385,50.04103,50.01128,50.02037,0,0,1,5.5,40,210,-0.2488956,120,-10.93818,223.0731,223.9562,802.9963,223.9563,307.9897,223.9563,305.1786,32.34988,32.56635
E3L2BC2432,0,46,2024-03-21 00:50:48,99.99455,458.1,596.3,14.71148,13.85315,0,0,1.15,1.15,1.5,59.88465,229.057,120.3191,118.9456,59.53074,59.64278,5,5,50.02231,49.94701,50.04436,50.08704,0,0,1,5.5,40,210,-0.2488937,120,-10.93819,233.1617,234.0449,801.0578,234.0449,310.4007,234.0449,307.5711,32.3174,32.58157
E3L2BC2432,0,47,2024-03-21 00:50:54,99.99455,457.9,599.1,14.41243,13.65022,0,0,1.15,1.15,1.5,59.35141,230.7811,120.2487,119.1252,59.46326,59.60891,5,5,49.93461,49.92821,50.0361,50.06296,0,0,1,5.5,40,210,-0.2488918,120,-10.93819,243.2571,244.1402,799.9186,244.1402,312.5321,244.1402,309.9243,32.44048,32.44987
E3L2BC2432,0,48,2024-03-21 00:51:00,99.99455,458.5,596.9,14.76131,13.66804,0,0,1.15,1.15,1.5,59.92239,229.4794,119.8665,119.0523,59.48075,59.66411,5,5,49.94461,49.98289,50.0173,50.01852,0,0,1,5.5,40,210,-0.2488956,120,-10.9714,253.3455,254.2286,798.4349,254.2287,314.4034,254.2287,312.2657,32.41505,32.613
E3L2BC2432,0,49,2024-03-21 00:51:06,99.99455,460.2,597.3,14.52706,13.6985,0,0,1.15,1.15,1.5,59.60707,230.2583,120.0073,119.3362,59.74315,59.60389,5,5,49.95923,50.03078,49.97517,49.98087,0,0,1,5.5,40,210,-0.2488976,120,-10.91898,263.4406,264.3237,796.798,264.3238,316.7445,264.3238,314.6661,32.43958,32.64345
E3L2BC2432,0,50,2024-03-21 00:51:12,99.97518,459.7,600.3,14.2171,13.60688,0,0,1.15,1.15,1.5,60.2438,229.6098,119.9268,119.7958,59.88309,59.63275,5,5,49.97077,50.0453,50.01277,49.99444,0,0,1,5.5,40,210,-0.2488976,120,-10.83788,273.5089,274.3921,795.2424,274.3921,319.3224,274.3921,316.8111,32.43312,32.4216
E3L2BC2432,0,51,2024-03-21 00:51:18,99.97518,459.9,601.8,14.0397,13.57551,0,0,1.15,1.15,1.5,60.54207,229.6068,120.3996,119.8749,59.60571,59.60389,5,5,50.01693,50.05727,49.95865,49.9642,0,0,1,5.5,40,210,-0.2488956,120,-10.83788,283.6306,284.5137,793.3854,284.5138,321.6285,284.5138,318.96,32.44085,32.73532
E3L2BC2432,0,52,2024-03-21 00:51:24,99.97518,460.2,599.9,14.30835,13.6372,0,0,1.15,1.15,1.5,59.69108,230.119,120.1205,120.0043,59.55822,59.55495,5,5,49.98538,50.01622,50.0188,49.96605,0,0,1,5.5,40,210,-0.2488976,120,-10.83789,293.719,294.6021,792.0356,294.6022,323.2474,294.6022,321.3447,32.52267,32.65807
E3L2BC2432,0,53,2024-03-21 00:51:30,99.97518,460.5,601.5,14.09261,13.57119,0,0,1.15,1.15,1.5,59.86517,229.3716,119.8665,119.88,59.75689,59.58005,5,5,49.99692,50.01369,50.0421,49.94136,0,0,1,5.5,40,210,-0.2488976,120,-10.83788,303.8339,304.717,790.2695,304.7171,325.4953,304.7171,323.5132,32.44055,32.62043
E3L2BC2432,0,54,2024-03-21 00:51:36,99.97518,459.9,601.3,14.09354,13.57983,0,0,1.15,1.15,1.5,59.89074,230.516,117.6559,119.9202,59.87684,59.5399,5,5,49.93154,50.0504,50.00902,49.94939,0,0,1,5.5,40,210,-0.2488976,120,-10.77573,313.9421,314.8252,788.8719,314.8253,327.8286,314.8253,325.8586,32.44123,32.52668
E3L2BC2432,0,55,2024-03-21 00:51:42,99.97518,460.3,601.4,14.10135,13.55944,0,0,1.15,1.15,1.5,59.88465,229.427,120.3091,119.9227,59.72815,59.52861,5,5,49.94924,50.02904,50.01579,49.9716,0,0,1,5.5,40,210,-0.2488937,120,-10.77574,324.0237,324.9069,787.3786,324.9069,329.8552,324.9069,328.0311,32.44115,32.73833
E3L2BC2432,0,56,2024-03-21 00:51:49,99.97518,460,601.5,14.16879,13.41184,0,0,1.15,1.15,1.5,59.94796,230.4935,119.2227,119.7481,59.88809,59.52108,5,5,49.95154,50.02394,49.95038,49.95802,0,0,1,5.5,40,210,-0.2488995,120,-10.77573,334.1188,335.0019,785.6555,335.002,332.1341,335.002,330.1643,32.48668,32.63467
E3L2BC2432,0,57,2024-03-21 00:51:55,99.99455,459.5,600.1,14.33679,13.64496,0,0,1.15,1.15,1.5,59.89683,229.2533,118.1488,119.2834,59.85685,59.52359,5,5,50.00769,49.93248,50.02858,50.0537,0,0,1,5.5,40,210,-0.2488937,120,-10.86109,344.2136,345.0967,784.1047,345.0968,334.1724,345.0968,332.3997,32.56647,32.42482
E3L2BC2432,0,58,2024-03-21 00:52:01,99.99455,459.4,600.1,14.39145,13.8168,0,0,1.15,1.15,1.5,59.8737,229.5963,119.0994,118.9719,59.79188,59.50602,5,5,49.99385,50.00169,49.97142,50.00803,0,0,1,5.5,40,210,-0.2488956,120,-10.86111,354.3086,355.1917,782.3482,355.1918,336.6493,355.1918,334.4072,32.52853,32.7576
E3L2BC2432,0,59,2024-03-21 00:52:07,99.99455,459.4,600.7,14.44002,13.78896,0,0,1.15,1.15,1.5,60.09162,230.504,121.0057,118.5713,59.64944,59.51355,5,5,49.99692,49.97264,49.95113,50.05309,0,0,1,5.5,40,210,-0.2488956,120,-10.86111,364.4103,365.2934,780.7161,365.2935,338.6099,365.2935,336.725,32.5013,32.5797
E3L2BC2432,0,60,2024-03-21 00:52:13,99.97518,459.5,599.3,14.5547,13.75941,0,0,1.15,1.15,1.5,59.94309,229.5933,120.9353,118.8099,59.70566,59.4847,5,5,49.95385,50.0453,49.95338,49.97592,0,0,1,5.5,40,210,-0.2488956,120,-10.86111,374.5189,375.402,779.3711,375.4021,340.718,375.4021,338.7639,32.44025,32.67435
E3L2BC2432,0,61,2024-03-21 00:52:19,99.97518,459.5,600.9,14.29234,13.73615,0,0,1.15,1.15,1.5,59.96014,230.2119,120.0299,118.82,59.40953,59.46713,5,5,49.98385,50.05385,49.98045,50.02592,0,0,1,5.5,40,210,-0.2488918,120,-10.90237,384.6141,385.4972,777.5523,385.4973,342.4612,385.4973,341.1172,32.4794,32.78872
E3L2BC2432,0,62,2024-03-21 00:52:25,99.97518,459.4,601.1,14.368,13.81783,0,0,1.15,1.15,1.5,59.96622,229.3027,120.3393,119.0649,59.22711,59.45709,5,5,49.96692,50.04445,49.97595,50.03209,0,0,1,5.5,40,210,-0.2488956,120,-10.95807,394.7292,395.6124,775.992,395.6125,344.2859,395.6125,343.3368,32.66307,32.68763
E3L2BC2432,0,63,2024-03-21 00:52:31,99.97518,459.9,599.5,14.5172,13.80475,0,0,1.15,1.15,1.5,59.98448,230.1774,120.4399,119.4743,59.42828,59.44455,5,5,49.96154,49.97606,49.9985,50.01543,0,0,1,5.5,40,210,-0.2488956,120,-10.95815,404.8111,405.6942,774.4987,405.6943,346.3008,405.6943,345.1754,32.44055,32.7132
E3L2BC2432,0,64,2024-03-21 00:52:37,99.97518,459.8,599.5,14.55322,13.73271,0,0,1.15,1.15,1.5,59.96744,229.8749,120.0727,119.8096,59.47951,59.45835,5,5,49.98077,49.99742,50.02405,50.02963,0,0,1,5.5,40,210,-0.2488918,120,-10.91317,414.8862,415.7693,772.7852,415.7694,348.0789,415.7694,347.2339,32.49942,32.72408
E3L2BC2432,0,65,2024-03-21 00:52:43,99.97518,460.4,600,14.42357,13.68913,0,0,1.15,1.15,1.5,59.96988,229.9123,120.5203,119.8272,59.33582,59.40314,5,5,49.92692,49.99315,49.98572,50.01604,0,0,1,5.5,40,210,-0.2488976,120,-10.87262,424.9481,425.8312,771.2919,425.8313,350.3385,425.8313,349.0843,32.4407,32.49728
E3L2BC2432,0,66,2024-03-21 00:52:49,99.99455,459.7,600.5,14.34059,13.80497,0,0,1.15,1.15,1.5,59.98205,230.4486,119.703,119.2332,59.34956,59.38934,5,5,50.00231,50.01195,49.97443,49.97717,0,0,1,5.5,40,210,-0.2488976,120,-10.817,435.0299,435.913,769.406,435.9131,352.4505,435.9131,351.08,32.51023,32.74583
E3L2BC2432,0,67,2024-03-21 00:52:55,99.97518,459.6,600.8,14.3959,13.84083,0,0,1.15,1.15,1.5,59.96135,229.7131,118.3123,119.4693,59.41578,59.40189,5,5,50.03769,49.98805,50.01202,50.01791,0,0,1,5.5,40,210,-0.2488976,120,-10.8146,445.1049,445.988,767.6111,445.988,354.2519,445.988,353.1425,32.4641,32.56688
E3L2BC2432,0,68,2024-03-21 00:53:01,99.99455,462.1,599.9,14.39496,13.72089,0,0,1.15,1.15,1.5,59.96622,230.2643,118.6065,119.9855,59.30208,59.43827,5,5,49.96615,49.98549,50.01428,49.98951,0,0,1,5.5,40,210,-0.2488937,120,-10.81461,455.1997,456.0828,766.3524,456.0829,355.9213,456.0829,355.1147,32.4854,32.69947
E3L2BC2432,0,69,2024-03-21 00:53:07,99.97518,460.8,602.2,14.31758,13.80285,0,0,1.15,1.15,1.5,59.96744,230.2254,120.5983,119.8398,59.40204,59.43451,5,5,49.93769,50.0316,50.02255,49.99383,0,0,1,5.5,40,210,-0.2488937,120,-10.85123,465.2746,466.1577,764.8303,466.1578,357.7576,466.1578,357.0475,32.45607,32.5455
E3L2BC2432,0,70,2024-03-21 00:53:13,99.97518,460.5,602,14.31909,13.81902,0,0,1.15,1.15,1.5,60.00761,230.3302,120.2236,120.322,59.36955,59.3931,5,5,49.94077,49.99913,50.01428,49.96975,0,0,1,5.5,40,210,-0.2488937,120,-10.9037,475.3897,476.2729,763.1264,476.2729,359.4736,476.2729,358.9568,32.60255,32.68447
E3L2BC2432,0,71,2024-03-21 00:53:19,99.97518,460.5,602.2,14.38136,13.8528,0,0,1.15,1.15,1.5,59.97353,230.14,120.1783,120.2994,59.45951,59.37679,5,5,49.99385,49.99998,50.04361,49.96666,0,0,1,5.5,40,210,-0.2488937,120,-10.93568,485.485,486.3681,761.3938,486.3681,361.2285,486.3681,360.7875,32.4719,32.3622
E3L2BC2432,0,72,2024-03-21 00:53:25,99.97518,460.7,602.3,14.38261,13.69087,0,0,1.15,1.15,1.5,59.98448,229.5513,120.1909,120.1839,59.55073,59.35923,5,5,50.00077,49.98549,50.00075,49.96913,0,0,1,5.5,40,210,-0.2488956,120,-10.92848,495.547,496.4301,759.6995,496.4302,363.7326,496.4302,362.7282,32.5676,32.52547
E3L2BC2432,0,73,2024-03-21 00:53:32,99.97518,460.5,600.5,14.52909,13.77107,0,0,1.15,1.15,1.5,60.00153,230.3557,120.211,120.0445,59.28334,59.3517,5,5,49.96077,49.98378,50.0173,49.95802,0,0,1,5.5,40,210,-0.2488956,120,-10.84933,505.6621,506.5452,758.0338,506.5453,365.6039,506.5453,364.6375,32.5619,32.5167
E3L2BC2432,0,74,2024-03-21 00:53:38,99.97518,459.6,601,14.52134,13.87557,0,0,1.15,1.15,1.5,59.96379,229.3521,120.289,119.9314,59.41453,59.3103,5,5,50.00539,50.0359,49.93382,49.95865,0,0,1,5.5,40,210,-0.2488976,120,-10.78407,515.7374,516.6205,756.2437,516.6205,367.0714,516.6205,366.8297,32.44085,32.47778
E3L2BC2432,0,75,2024-03-21 00:53:44,99.97518,460.5,600.5,14.57949,13.86985,0,0,1.15,1.15,1.5,59.965,229.2832,120.6385,119.9855,59.40578,59.29148,5,5,49.99462,49.95897,50.0564,50.02037,0,0,1,5.5,40,210,-0.2488956,120,-10.78392,525.7991,526.6823,754.6642,526.6823,368.8728,526.6823,369.0375,32.46463,32.58292
E3L2BC2432,0,76,2024-03-21 00:53:50,99.97518,461.9,601.1,14.45354,13.78979,0,0,1.15,1.15,1.5,60.09527,230.0696,120.89,119.6162,59.44202,59.3241,5,5,49.92462,49.99831,50.00301,49.98766,0,0,1,5.5,40,210,-0.2488956,120,-10.78392,535.8942,536.7773,753.1566,536.7774,371.3265,536.7774,371.1197,32.47775,32.71957
E3L2BC2432,0,77,2024-03-21 00:53:56,99.97518,460,602.1,14.24796,13.94152,0,0,1.15,1.15,1.5,60.00153,230.4935,119.6653,119.1917,59.497,59.29273,5,5,49.94154,49.99144,49.9767,50.00247,0,0,1,5.5,40,210,-0.2488956,120,-10.78392,545.9892,546.8724,751.5005,546.8724,372.9493,546.8724,372.9268,32.43478,32.5662
E3L2BC2432,0,78,2024-03-21 00:54:02,99.95969,460.2,601.9,14.49631,13.94053,0,0,1.15,1.15,1.5,59.99179,230.5414,120.3393,118.8137,59.502,59.28144,5,5,49.99539,50.04018,49.98723,49.98888,0,0,1,5.5,40,210,-0.2488918,120,-10.81593,556.0775,556.9606,749.6817,556.9608,374.7119,556.9608,374.8675,32.51278,32.7264
E3L2BC2432,0,79,2024-03-21 00:54:08,99.97518,461.7,600.9,14.56235,13.89847,0,0,1.15,1.15,1.5,59.98935,229.6262,120.1607,118.8451,59.53323,59.31281,5,5,49.95154,50.05385,50.03233,49.99383,0,0,1,5.5,40,210,-0.2488918,120,-10.81593,566.1462,567.0293,748.0113,567.0294,376.2648,567.0294,376.6864,32.55297,32.80492
E3L2BC2432,0,80,2024-03-21 00:54:14,99.97518,461.5,602.7,14.32471,13.78557,0,0,1.15,1.15,1.5,59.97109,229.397,120.133,119.0938,59.46951,59.29148,5,5,49.99769,50.00597,50.00301,50.03148,0,0,1,5.5,40,210,-0.2488937,120,-10.81593,576.2347,577.1179,746.3552,577.1179,378.2642,577.1179,378.5211,32.56662,32.80725
E3L2BC2432,0,81,2024-03-21 00:54:20,99.99455,461.2,602.3,14.40714,13.73253,0,0,1.15,1.15,1.5,60.01492,230.6688,118.8555,119.5961,59.44577,59.26011,5,5,49.95769,49.99742,49.96466,50.00803,0,0,1,5.5,40,210,-0.2488976,120,-10.81593,586.4032,587.2863,744.8045,587.2864,379.988,587.2864,380.3086,32.39255,32.52322
E3L2BC2432,0,82,2024-03-21 00:54:26,99.97518,461.7,601.6,14.48222,13.77454,0,0,1.15,1.15,1.5,59.965,229.6622,120.8649,120.0658,59.43827,59.27642,5,5,49.96154,49.97777,50.0233,50.01234,0,0,1,5.5,40,210,-0.2488918,120,-10.93232,596.4847,597.3679,743.0479,597.3679,381.7816,597.3679,381.9743,32.5661,32.6703
E3L2BC2432,0,83,2024-03-21 00:54:32,99.97518,462.5,602.9,14.308,13.75231,0,0,1.15,1.15,1.5,59.99544,230.1086,120.3921,120.371,59.22211,59.24631,5,5,49.96231,49.93675,50.01805,50.08395,0,0,1,5.5,40,210,-0.2488918,120,-10.93243,606.5666,607.4497,741.4158,607.4498,383.5675,607.4498,383.8404,32.53197,32.7315
E3L2BC2432,0,84,2024-03-21 00:54:38,99.99455,462.1,602.7,14.34119,13.74224,0,0,1.15,1.15,1.5,59.97596,229.7595,119.9922,120.3798,59.08217,59.2438,5,5,49.94692,49.93163,50.02255,50.05803,0,0,1,5.5,40,210,-0.2488937,120,-10.93242,616.6549,617.538,739.6832,617.5381,385.2175,617.5381,385.5964,32.53708,32.6085
E3L2BC2432,0,85,2024-03-21 00:54:44,99.99455,462.9,603.1,14.24489,13.68818,0,0,1.15,1.15,1.5,60.0417,229.5648,119.3082,120.1964,58.96597,59.24505,5,5,50.00308,49.99486,50.0173,49.99074,0,0,1,5.5,40,210,-0.2488899,120,-10.93243,626.7233,627.6064,737.917,627.6064,386.6967,627.6064,387.2621,32.49403,32.67667
E3L2BC2432,0,86,2024-03-21 00:54:50,99.97518,462.8,603.5,14.36586,13.73122,0,0,1.15,1.15,1.5,60.08675,230.8904,119.9897,120.4074,58.94347,59.24631,5,5,49.96077,50.04018,50.01579,49.92036,0,0,1,5.5,40,210,-0.2488956,120,-10.93243,636.8248,637.7079,736.3806,637.708,388.5602,637.708,388.9868,32.56205,32.58802
E3L2BC2432,0,87,2024-03-21 00:54:56,99.97518,462.8,603.5,14.37265,13.79663,0,0,1.15,1.15,1.5,59.96744,229.5513,119.8841,119.7104,58.97221,59.24882,5,5,49.93615,50.01024,50.01503,49.97037,0,0,1,5.5,40,210,-0.2488899,120,-10.96436,646.9601,647.8432,734.6863,647.8433,390.2529,647.8433,390.9118,32.49673,32.58548
E3L2BC2432,0,88,2024-03-21 00:55:02,99.99455,463,603.5,14.28231,13.70161,0,0,1.15,1.15,1.5,59.96866,229.9618,119.9771,119.7782,59.05468,59.21996,5,5,49.97462,49.99059,50.00075,49.99013,0,0,1,5.5,40,210,-0.2488956,120,-10.9344,657.055,657.9381,732.834,657.9382,392.1631,657.9382,392.7229,32.37755,32.80627
E3L2BC2432,0,89,2024-03-21 00:55:09,99.99455,462.8,603.3,14.26001,13.7133,0,0,1.15,1.15,1.5,59.99788,230.125,121.3301,119.5258,59.12465,59.17981,5,5,49.95308,50.01878,49.9827,50.01791,0,0,1,5.5,40,210,-0.2488937,120,-10.9344,667.1634,668.0465,731.1875,668.0466,393.9451,668.0466,394.3807,32.44107,32.58548
E3L2BC2432,0,90,2024-03-21 00:55:15,99.99455,462.9,603.5,14.34315,13.59827,0,0,1.15,1.15,1.5,59.97718,229.7251,120.7769,118.9983,59.03219,59.18734,5,5,49.93154,50.01796,50.01654,50.04135,0,0,1,5.5,40,210,-0.2488918,120,-10.97165,677.2915,678.1746,729.6606,678.1747,395.5873,678.1747,396.2743,32.4722,32.67135
E3L2BC2432,0,91,2024-03-21 00:55:21,99.99455,461.8,601.7,14.4646,13.83249,0,0,1.15,1.15,1.5,59.96379,229.5618,120.4549,119.1214,59.26085,59.16601,5,5,49.97847,50.00941,50.00978,50.00803,0,0,1,5.5,40,210,-0.2488918,120,-10.97169,687.3733,688.2564,727.7509,688.2565,397.1752,688.2565,398.0657,32.52898,32.68148
E3L2BC2432,0,92,2024-03-21 00:55:27,100.01,462.2,602,14.42969,13.82061,0,0,1.15,1.15,1.5,60.01857,229.2982,119.864,119.4366,59.10216,59.17605,5,5,49.93847,49.9735,50.00978,50.03518,0,0,1,5.5,40,210,-0.2488918,120,-10.97169,697.5084,698.3915,726.205,698.3916,399.1202,698.3916,399.6804,32.4806,32.4603
E3L2BC2432,0,93,2024-03-21 00:55:33,100.01,463.3,604.2,14.15462,13.68289,0,0,1.15,1.15,1.5,59.993,230.7362,120.5229,119.738,59.43702,59.17981,5,5,49.96,49.95982,49.96315,50.02655,0,0,1,5.5,40,210,-0.2488899,120,-10.97165,707.5969,708.48,724.4915,708.4801,400.8789,708.4801,401.6132,32.48098,32.67315
E3L2BC2432,0,94,2024-03-21 00:55:39,100.01,462.6,603.2,14.5155,13.87829,0,0,1.15,1.15,1.5,60.00761,229.758,120.4449,120.1198,59.37705,59.16099,5,5,49.95,49.91283,49.99625,50.07098,0,0,1,5.5,40,210,-0.2488956,120,-10.79785,717.6586,718.5417,722.7732,718.5419,402.5988,718.5419,403.3968,32.39022,32.538
E3L2BC2432,0,95,2024-03-21 00:55:45,99.99455,463.4,603.4,14.45928,13.81002,0,0,1.15,1.15,1.5,60.0551,230.6059,119.7432,120.1789,59.47326,59.1083,5,5,49.93923,50.02477,49.94963,49.95061,0,0,1,5.5,40,210,-0.2488956,120,-10.82977,727.7336,728.6168,721.007,728.6168,403.7946,728.6168,404.8975,32.44048,32.51505
E3L2BC2432,0,96,2024-03-21 00:55:51,99.99455,463.6,604.1,14.33539,13.68797,0,0,1.15,1.15,1.5,60.00275,230.5714,119.9243,120.0407,59.39954,59.09575,5,5,49.96077,50.04018,49.9767,49.97408,0,0,1,5.5,40,210,-0.2488918,120,-10.91746,737.8087,738.6918,719.3174,738.6919,405.3941,738.6919,406.7832,32.44138,32.68125
E3L2BC2432,0,97,2024-03-21 00:55:57,99.99455,463.7,604.1,14.25183,13.62228,0,0,1.15,1.15,1.5,59.98205,229.9318,119.444,120.3509,59.26584,59.10202,5,5,49.97462,50.06068,49.95639,49.92963,0,0,1,5.5,40,210,-0.2488899,120,-10.94953,747.8637,748.7468,717.4987,748.7469,407.1878,748.7469,408.4136,32.4488,32.65508
E3L2BC2432,0,98,2024-03-21 00:56:03,99.99455,463.4,603.2,14.32442,13.62397,0,0,1.15,1.15,1.5,59.96744,229.9947,120.2437,120.5958,59.2471,59.07693,5,5,49.97923,50.02733,49.97517,49.93765,0,0,1,5.5,40,210,-0.2488918,120,-10.98156,757.9587,758.8419,715.7038,758.8419,408.632,758.8419,409.9732,32.56693,32.65545
E3L2BC2432,0,99,2024-03-21 00:56:09,99.99455,464.4,605.2,14.15089,13.49505,0,0,1.15,1.15,1.5,59.96379,229.8284,119.8061,120.518,59.20212,59.08446,5,5,49.97077,50.06581,49.99022,49.93704,0,0,1,5.5,40,210,-0.2488918,120,-10.98158,768.0403,768.9235,713.9568,768.9235,410.3713,768.9235,411.7411,32.56108,32.36385
E3L2BC2432,0,100,2024-03-21 00:56:15,99.99455,464,605.3,14.14173,13.60562,0,0,1.15,1.15,1.5,59.97596,229.5274,119.7709,120.1023,59.19337,59.10077,5,5,49.98692,50.01369,50.01353,49.96482,0,0,1,5.5,40,210,-0.2488956,120,-10.83174,778.1351,779.0182,711.9226,779.0183,412.0718,779.0183,413.4657,32.50993,32.57798
E3L2BC2432,0,101,2024-03-21 00:56:21,99.99455,464.3,603.7,14.24765,13.61206,0,0,1.15,1.15,1.5,60.06118,230.4591,120.035,119.8737,59.20087,59.08947,5,5,49.9477,49.99742,50.02405,49.99321,0,0,1,5.5,40,210,-0.2488937,120,-10.82151,788.2435,789.1266,710.5059,789.1267,413.6946,789.1267,414.88,32.50438,32.60055
E3L2BC2432,0,102,2024-03-21 00:56:27,100.01,464,603.5,14.29998,13.71697,0,0,1.15,1.15,1.5,59.95892,229.8284,120.0626,119.2558,58.96222,59.09951,5,5,49.97154,49.96242,50.01202,50.06604,0,0,1,5.5,40,210,-0.2488976,120,-10.65858,798.3454,799.2285,708.5579,799.2286,415.3989,799.2286,416.7147,32.50685,32.7294
E3L2BC2432,0,103,2024-03-21 00:56:33,99.99455,464.6,605.4,14.18307,13.61885,0,0,1.15,1.15,1.5,59.965,229.4435,119.9821,118.9117,58.95597,59.10704,5,5,49.99462,49.97179,50.02707,50.05679,0,0,1,5.5,40,210,-0.2488937,120,-10.64651,808.4402,809.3234,706.6434,809.3234,416.75,809.3234,418.5414,32.4482,32.70412
E3L2BC2432,0,104,2024-03-21 00:56:40,99.99455,464.8,605.5,14.19937,13.63047,0,0,1.15,1.15,1.5,60.05266,230.7676,120.04,119.0712,58.90099,59.0694,5,5,49.95846,49.99831,50.03233,50.02778,0,0,1,5.5,40,210,-0.2488918,120,-10.64541,818.5886,819.4717,704.9586,819.4717,418.4427,819.4717,419.8811,32.56647,32.66288
E3L2BC2432,0,105,2024-03-21 00:56:46,99.99455,464,605.5,14.09185,13.67689,0,0,1.15,1.15,1.5,60.03075,230.2494,120.1154,119.2445,58.92973,59.0418,5,5,49.91615,50.03331,49.98045,50.00185,0,0,1,5.5,40,210,-0.2488918,120,-10.68069,828.6769,829.5601,703.5227,829.5601,420.0112,829.5601,421.4722,32.56662,32.63422
E3L2BC2432,0,106,2024-03-21 00:56:52,99.99455,464.3,605.6,14.16224,13.58661,0,0,1.15,1.15,1.5,59.96988,230.3692,118.7172,120.307,58.7748,59.04054,5,5,49.98462,50.05641,49.91805,49.96111,0,0,1,5.5,40,210,-0.2488918,120,-10.71712,838.8118,839.6949,701.4023,839.695,421.8747,839.695,423.1654,32.49628,32.60265
E3L2BC2432,0,107,2024-03-21 00:56:58,99.97518,463.5,603.8,14.38511,13.70899,0,0,1.15,1.15,1.5,59.96014,230.5864,119.8891,120.6963,58.89599,58.99287,5,5,49.99385,50.0154,50.01053,49.96296,0,0,1,5.5,40,210,-0.2488918,120,-10.71713,848.8934,849.7766,699.4543,849.7766,423.3228,849.7766,424.7132,32.5292,32.7018
E3L2BC2432,0,108,2024-03-21 00:57:04,99.97518,464.2,603.3,14.34068,13.61826,0,0,1.15,1.15,1.5,59.96379,229.3506,119.4364,120.3007,58.87225,59.028,5,5,49.97384,50.0154,49.9406,49.95123,0,0,1,5.5,40,210,-0.2488899,120,-10.71712,858.9821,859.8652,697.7504,859.8653,424.8602,859.8653,426.375,32.56602,32.50703
E3L2BC2432,0,109,2024-03-21 00:57:10,99.99455,464.3,603.4,14.21484,13.6452,0,0,1.15,1.15,1.5,59.96379,230.1775,119.2629,120.6109,59.04843,59.028,5,5,49.99615,49.97523,49.97293,49.99506,0,0,1,5.5,40,210,-0.2488918,120,-10.96321,869.0837,869.9669,695.788,869.9669,426.4054,869.9669,428.0997,32.37823,32.61592
E3L2BC2432,0,110,2024-03-21 00:57:16,99.99455,464.6,605,14.00187,13.65731,0,0,1.15,1.15,1.5,60.03075,229.2907,119.9218,120.1964,59.0072,58.99663,5,5,49.95769,49.98888,49.98572,49.9926,0,0,1,5.5,40,210,-0.2488918,120,-11.04896,879.2322,880.1153,694.0602,880.1154,427.838,880.1154,429.7811,32.4644,32.79097
E3L2BC2432,0,111,2024-03-21 00:57:22,99.99455,464.2,604.9,14.24721,13.72322,0,0,1.15,1.15,1.5,59.96257,228.9627,120.0576,120.101,58.96097,59.00917,5,5,49.95308,49.97096,50.05865,50.00803,0,0,1,5.5,40,210,-0.2488918,120,-10.97637,889.4001,890.2833,692.3658,890.2833,429.5579,890.2833,431.3682,32.45218,32.62725
E3L2BC2432,0,112,2024-03-21 00:57:28,99.97518,464.4,603.5,14.41685,13.83794,0,0,1.15,1.15,1.5,59.96744,229.8674,120.5178,119.5635,59.43077,58.98785,5,5,49.99154,49.93501,50.01579,50.02161,0,0,1,5.5,40,210,-0.2488956,120,-10.93387,899.4687,900.3518,690.3891,900.3519,431.0992,900.3519,432.8375,32.56588,32.39265
