ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_PR001,LAACA_PR002,LAACA_PR003,LAACA_PR004,LAACA_PR005,LAACA_PR006,LAACA_PR007,LAACA_PR008,LAACA_PR009,LAACA_PR010,LAACA_PR011,LAACA_PR012,LAACA_PR013,LAACA_PR014,LAACA_PR015,LAACA_PR016,LAACA_PR017,LAACA_PR018,LAACA_PR019,LAACA_PR020,LAACA_PR021,LAACA_PR022,LAACA_PR027,LAACA_PR028,LAACA_PR029,LAACA_PR030,LAACA_PR031,LAACA_PR032,LAACA_PR033,LAACA_PR034,LAACA_PR035,LAACA_PR036,LAACA_PR037,LAACA_PR038,LAACA_PR039,LAACA_PR040,LAACA_PR041,LAACA_PR042,LAACA_PR043,LAACA_PR044
对象号,工步号,顺序号,时间戳,结果_辊压速度,结果_传动侧主辊位置,结果_操作侧主辊位置,结果_传动侧上弯缸压力,结果_操作侧上弯缸压力,结果_上刀速比,结果_下刀速比,结果_上收速比,结果_下收速比,结果_毛刷速比,结果_放卷张力,结果_入牵张力,结果_出牵张力,结果_分切入牵张力,结果_上收卷张力,结果_下收卷张力,结果_上收卷锥度,结果_下收卷锥度,结果_放卷摆辊位置,结果_入牵摆辊位置,结果_出牵摆辊位置,结果_分切入牵摆辊位置,结果_上卷宽度偏移量,结果_下卷宽度偏移量,结果_极片厚度k值,结果_极片厚度b值,结果_激光功率,结果_激光频率,结果_激光离焦量,结果_激光脉宽,结果_激光器横向距离,结果_辊压长度,结果_分切长度,结果_放卷卷径,结果_上收卷长度,结果_上收卷卷径,结果_下收卷长度,结果_下收卷卷径,结果_激光除尘风速1,结果_激光除尘风速2
E3N2BC1432,0,9,2024-03-22 13:45:22,30.0065,525.7,672.3,15.60325,14.53512,0,0,1.15,1.15,1.5,59.23089,199.8512,105.1167,94.28101,58.32248,58.32287,5,5,50.01308,48.05556,50.75113,51.34382,0,0,1,5.5,40,210,-0.2488899,120,-10.72612,14.80473,15.49404,765.2228,15.49404,619.2769,15.49404,624.0096,32.13852,32.45572
E3N2BC1432,0,10,2024-03-22 13:45:28,4.970093,529.2,674.3,15.14529,14.36684,0,0,1.15,1.15,1.5,59.82743,202.092,103.0016,94.39529,58.71732,59.72684,5,5,50.48538,50.59657,48.4218,50.15864,0,0,1,5.5,40,210,-0.248888,120,-10.72612,16.26649,16.95579,764.7968,16.95579,619.4127,16.95579,624.3004,32.1818,32.13105
E3N2BC1432,0,11,2024-03-22 13:45:34,5.004957,528.8,674.7,15.2981,14.2575,0,0,1.15,1.15,1.5,59.96744,200.2631,100.9218,94.60629,57.32289,56.76332,5,5,49.96462,52.80681,49.02556,47.62963,0,0,1,5.5,40,210,-0.2488899,120,-10.72612,16.76813,17.45743,764.615,17.45743,618.873,17.45743,624.2847,32.17542,32.35147
E3N2BC1432,0,12,2024-03-22 13:45:40,4.989462,528.6,673.7,15.64013,14.58302,0,0,1.15,1.15,1.5,59.97109,199.1711,104.0026,96.30048,57.59153,57.6052,5,5,49.97923,51.41026,49.45488,48.85988,0,0,1,5.5,40,210,-0.248888,120,-10.72612,17.26947,17.95877,764.3373,17.95877,619.6689,17.95877,624.8661,32.1371,32.29253
E3N2BC1432,0,13,2024-03-22 13:45:46,5.004957,529,674,15.58866,14.68782,0,0,1.15,1.15,1.5,59.91387,199.8946,101.03,96.64084,57.23292,57.87746,5,5,50.01,50.7769,49.66466,49.54074,0,0,1,5.5,40,210,-0.2488899,120,-10.72612,17.76832,18.45762,764.5575,18.45762,619.7,18.45762,624.5479,32.1755,32.48115
E3N2BC1432,0,14,2024-03-22 13:45:52,5.020452,529.3,674.3,15.67087,14.62439,0,0,1.15,1.15,1.5,59.86883,198.518,102.4006,98.40411,57.99761,58.20117,5,5,50.00692,50.41454,49.8,49.68272,0,0,1,5.5,40,210,-0.2488918,120,-10.72612,18.26602,18.95532,764.6006,18.95532,620.1077,18.95532,624.379,32.147,32.40465
E3N2BC1432,0,15,2024-03-22 13:45:58,4.970093,528.9,673.9,16.00562,14.99033,0,0,1.15,1.15,1.5,59.98083,200.0878,102.4232,98.80224,58.57362,57.91385,5,5,50.01077,50.18205,49.89473,49.93087,0,0,1,5.5,40,210,-0.2488899,120,-10.67607,18.76491,19.45421,764.7203,19.45421,619.1797,19.45421,624.5322,32.16103,32.4651
E3N2BC1432,0,16,2024-03-22 13:46:04,4.939103,529.4,674.6,16.12514,14.85736,0,0,1.15,1.15,1.5,59.88952,198.8041,102.0435,99.40758,58.13506,57.97282,5,5,49.99769,50.13588,49.93007,49.95556,0,0,1,5.5,40,210,-0.2488899,120,-10.67597,19.2635,19.9528,764.1172,19.9528,619.7349,19.9528,624.6068,32.15645,32.29718
E3N2BC1432,0,17,2024-03-22 13:46:10,4.989462,529.1,673.5,16.27591,15.03006,0,0,1.15,1.15,1.5,59.90292,199.5052,102.1164,100.7401,57.59278,57.68801,5,5,49.99846,49.91792,50.00075,50.04321,0,0,1,5.5,40,210,-0.248888,120,-10.67596,19.76334,20.45264,764.2416,20.45264,620.0844,20.45264,625.0939,32.16822,32.38215
E3N2BC1432,0,18,2024-03-22 13:46:16,4.954598,529.1,674,16.16715,15.20213,0,0,1.15,1.15,1.5,59.93335,200.4084,101.5832,101.3932,57.63276,58.08825,5,5,49.99846,50.06154,49.93835,49.9463,0,0,1,5.5,26,210,-0.2488899,120,-10.67596,20.26222,20.95152,764.2656,20.95152,620.4144,20.95152,624.3593,32.14468,32.30648
E3N2BC1432,0,19,2024-03-22 13:46:22,5.617019,528.7,674,16.1873,15.1762,0,0,1.15,1.15,1.5,59.881,199.6205,99.68701,101.255,58.10757,58.358,5,5,50.02308,50.05894,49.9158,50.05124,0,0,1,5.5,36,210,-0.248888,120,-10.67597,20.76041,21.44972,763.5955,21.44972,619.9291,21.44972,624.8072,32.17513,32.1477
E3N2BC1432,0,20,2024-03-22 13:47:11,2.227438,526.2,673.1,16.55907,15.49299,0,0,1.15,1.15,1.5,59.77752,198.894,99.03566,108.4915,57.88766,57.93267,5,5,49.81769,49.11626,49.28046,55.57716,0,0,1,5.5,36,210,-0.2488899,120,-10.92874,22.26962,22.95893,764.0262,22.95893,620.3095,22.95893,624.3397,31.91345,32.49255
E3N2BC1432,0,21,2024-03-22 13:47:23,4.970093,523.4,673,16.83107,15.85425,0,0,1.15,1.15,1.5,60.5579,199.1022,100.8992,106.9053,57.10672,56.91639,5,5,49.63923,51.40172,50.19098,48.59445,0,0,1,5.5,36,210,-0.2488861,120,-10.92873,22.82705,23.51635,763.605,23.51635,620.6667,23.51635,624.9879,32.03712,32.34637
E3N2BC1432,0,22,2024-03-22 13:47:29,14.9955,520.2,671.8,17.27807,16.24149,0,0,1.15,1.15,1.5,60.64677,201.3535,101.1482,106.5561,57.7852,56.8913,5,5,49.24231,55.00941,46.70074,47.23888,0,0,1,5.5,36,210,-0.2488861,120,-10.92873,23.83908,24.52838,763.2413,24.52838,620.1387,24.52838,624.98,32.17498,32.24467
E3N2BC1432,0,23,2024-03-22 13:47:35,14.96451,524.8,673.5,16.54839,15.60633,0,0,1.15,1.15,1.5,59.68864,197.7691,100.5748,108.6786,57.8914,58.44207,5,5,50.02769,47.97093,50.78647,51.41853,0,0,1,5.5,36,210,-0.248888,120,-10.92873,25.3509,26.0402,762.7914,26.0402,620.6939,26.0402,625.0233,32.17535,32.2827
E3N2BC1432,0,24,2024-03-22 13:47:41,14.9955,533,681.7,15.65446,14.63627,0,0,1.15,1.15,1.5,59.73856,200.5387,100.3585,108.4576,57.73397,57.98286,5,5,49.97308,48.91112,50.3812,50.59445,0,0,1,5.5,36,210,-0.2488861,120,-10.92873,26.86362,27.55293,762.6813,27.55293,620.8492,27.55293,625.5104,32.15022,32.3991
E3N2BC1432,0,25,2024-03-22 13:47:47,14.96451,542.8,691.8,14.40003,13.52578,0,0,1.15,1.15,1.5,59.87248,199.6669,98.67603,107.8661,58.37371,58.05186,5,5,49.98462,49.3513,50.23911,50.28086,0,0,1,5.5,36,210,-0.2488899,120,-11.24819,28.37144,29.06075,762.9158,29.06075,620.6124,29.06075,625.6007,32.10627,32.37015
E3N2BC1432,0,26,2024-03-22 13:47:53,14.9955,543.2,692.2,14.71168,13.54242,0,0,1.15,1.15,1.5,60.17928,200.8637,100.19,108.3759,57.84018,58.01171,5,5,49.99539,49.62053,50.17143,50.1068,0,0,1,5.5,36,210,-0.2488842,120,-11.24823,29.88537,30.57468,762.1069,30.57468,620.8298,30.57468,625.6361,32.12413,32.50957
E3N2BC1432,0,27,2024-03-22 13:47:59,14.9955,548.3,697.3,14.00938,13.26215,0,0,1.15,1.15,1.5,60.09527,200.8098,99.40786,108.494,57.74646,57.84359,5,5,49.99846,49.82222,50.0218,50.09691,0,0,1,5.5,36,210,-0.2488899,120,-11.33415,31.39608,32.08538,761.6426,32.08538,621.2723,32.08538,625.9975,32.08595,32.66468
E3N2BC1432,0,28,2024-03-22 13:48:05,14.9955,548.6,697.3,13.8995,13.00735,0,0,1.15,1.15,1.5,60.07579,200.4024,101.1054,109.0805,58.32872,57.96655,5,5,49.98307,49.97691,50.00677,49.93333,0,0,1,5.5,36,210,-0.248888,120,-11.33405,32.90536,33.59467,762.083,33.59467,620.9695,33.59467,626.0997,32.1563,32.43645
E3N2BC1432,0,29,2024-03-22 13:48:11,14.98001,552.1,696.6,13.92069,12.70266,0,0,1.15,1.15,1.5,60.0831,199.5186,100.4943,109.8428,58.01885,58.07947,5,5,49.99,49.96495,50.00525,49.97962,0,0,1,5.5,36,210,-0.248888,120,-11.33405,34.41315,35.10246,761.7815,35.10246,621.3539,35.10246,626.0525,32.13785,32.34023
E3N2BC1432,0,30,2024-03-22 13:48:17,14.98001,554.8,696.5,13.68614,12.48629,0,0,1.15,1.15,1.5,59.97474,200.672,99.74234,110.5047,57.70023,57.84233,5,5,49.99539,49.9171,50.07068,49.9395,0,0,1,5.5,36,210,-0.248888,120,-11.46518,35.92201,36.61132,761.9059,36.61132,621.6101,36.61132,626.4611,32.10672,32.54715
E3N2BC1432,0,31,2024-03-22 13:48:23,20.00046,554.9,696.4,13.82787,12.70889,0,0,1.15,1.15,1.5,59.84813,200.4249,98.76154,110.9216,57.38536,57.13847,5,5,49.53769,55.23845,46.07368,47.71852,0,0,1,5.5,36,210,-0.248888,120,-11.4652,37.50209,38.1914,760.7429,38.1914,621.3306,38.1914,626.52,32.1749,32.20628
E3N2BC1432,0,32,2024-03-22 13:48:29,20.00046,553.2,695.6,13.93109,12.72527,0,0,1.15,1.15,1.5,60.23162,198.4581,98.68105,112.0193,58.42994,58.37306,5,5,50.00692,49.19487,50.27368,50.6821,0,0,1,5.5,36,210,-0.248888,120,-11.53254,39.51757,40.20687,760.561,40.20687,621.7227,40.20687,626.63,32.17572,32.48175
E3N2BC1432,0,33,2024-03-22 13:48:35,20.00046,553.9,694.4,14.05603,12.88763,0,0,1.15,1.15,1.5,59.62412,199.2251,100.4943,112.0846,58.11881,58.16855,5,5,49.99308,49.50768,50.15488,50.30617,0,0,1,5.5,36,210,-0.248888,120,-11.53256,41.52876,42.21807,760.4269,42.21807,622.0488,42.21807,626.6968,32.17175,32.49697
E3N2BC1432,0,34,2024-03-22 13:48:42,19.98109,545.6,689.5,14.45712,13.39211,0,0,1.15,1.15,1.5,59.72517,200.7814,99.86808,112.067,58.01385,57.90256,5,5,49.99,49.60426,50.15263,50.19814,0,0,1,5.5,36,210,-0.2488899,120,-11.53256,43.54808,44.23739,760.5514,44.23739,622.2507,44.23739,626.799,32.17535,32.3265
E3N2BC1432,0,35,2024-03-22 13:48:48,19.98109,545.4,689.7,14.59372,13.39314,0,0,1.15,1.15,1.5,59.66551,199.4602,99.99131,111.7116,57.58153,57.98662,5,5,49.98538,49.77351,50.06767,50.15741,0,0,1,5.5,36,210,-0.248888,120,-11.53257,45.55975,46.24905,759.8765,46.24905,622.3749,46.24905,627.0386,32.16282,32.6769
E3N2BC1432,0,36,2024-03-22 13:48:54,20.00046,545.4,689.2,14.76249,13.55736,0,0,1.15,1.15,1.5,59.89927,199.231,100.5194,111.5873,57.64151,57.97659,5,5,50.01077,49.89912,50.00075,50.07098,0,0,1,5.5,36,210,-0.248888,120,-11.53257,47.57649,48.2658,758.9145,48.2658,622.8525,48.2658,627.4079,32.13253,32.511
E3N2BC1432,0,37,2024-03-22 13:49:00,17.65681,545.8,689.7,14.60181,13.40056,0,0,1.15,1.15,1.5,59.89683,200.5866,100.0215,111.8975,57.86517,57.88123,5,5,50.03077,49.66753,50.3564,50.02161,0,0,1,5.5,36,210,-0.2488899,120,-11.53256,49.58734,50.27664,758.9097,50.27664,623.198,50.27664,627.6436,32.17558,32.21025
E3N2BC1432,0,38,2024-03-22 13:57:20,4.989462,548,690,13.01524,12.12138,0,0,1.15,1.15,1.5,60.99618,195.1178,102.7527,115.5974,59.34706,60.45581,5,5,49.83231,49.99403,50.4812,49.55556,0,0,1,5.5,32,230,-0.3469758,120,-11.53257,50.0139,50.70321,758.4406,50.70321,260.4348,50.70321,261.3318,31.94765,32.34412
E3N2BC1432,0,39,2024-03-22 13:57:26,4.989462,548.1,690.5,12.86634,11.87654,0,0,1.15,1.15,1.5,59.28933,198.8206,102.5137,116.7151,61.61488,60.33912,5,5,50.03846,48.99486,50.26918,50.36358,0,0,1,5.5,32,230,-0.3469701,120,-11.53257,50.51355,51.20285,758.7613,51.20285,260.4969,51.20285,260.8132,32.08918,32.40968
E3N2BC1432,0,40,2024-03-22 13:57:32,4.989462,548.2,690.2,12.87598,11.799,0,0,1.15,1.15,1.5,59.58638,198.909,101.3971,116.7804,60.43911,60.25255,5,5,50.03462,49.28545,50.20978,50.21728,0,0,1,5.5,32,230,-0.3469663,120,-11.53257,51.01249,51.70179,758.814,51.70179,261.6034,51.70179,262.1765,32.0909,32.42017
E3N2BC1432,0,41,2024-03-22 13:57:38,19.98109,546,689.6,13.21167,12.18449,0,0,1.15,1.15,1.5,60.89026,184.4439,103.1802,114.0438,61.49368,59.81467,5,5,49.29385,51.92992,51.1812,46.98888,0,0,1,5.5,32,230,-0.3469586,120,-11.53256,52.24274,52.93204,758.8618,52.93204,260.9589,52.93204,261.4261,32.06375,32.32335
E3N2BC1432,0,42,2024-03-22 13:57:44,19.98109,543.2,688.8,13.29107,12.53107,0,0,1.15,1.15,1.5,59.86274,184.3001,101.5732,117.7638,60.59655,60.22495,5,5,50.02,47.59486,50.80902,51.89568,0,0,1,5.5,32,230,-0.3469586,120,-11.53256,54.25484,54.94415,759.1299,54.94415,261.2423,54.94415,262.2118,32.30165,32.52578
E3N2BC1432,0,43,2024-03-22 13:57:50,20.00046,538.4,683.7,13.85335,12.79416,0,0,1.15,1.15,1.5,59.64482,183.653,100.7106,117.0831,59.70816,60.06435,5,5,50.03538,48.64104,50.403,50.82777,0,0,1,5.5,32,230,-0.3469529,120,-11.3749,56.26475,56.95405,757.5983,56.95405,261.4597,56.95405,262.6636,32.1767,32.2932
E3N2BC1432,0,44,2024-03-22 13:57:56,19.9656,538.4,683.1,13.8634,12.9254,0,0,1.15,1.15,1.5,59.99909,182.9759,100.5748,117.6821,60.55407,59.89874,5,5,50.01462,49.22649,50.2188,50.36729,0,0,1,5.5,32,230,-0.3469529,120,-11.31485,58.29978,58.98908,756.933,58.98908,262.3139,58.98908,263.41,32.18847,32.56125
E3N2BC1432,0,45,2024-03-22 13:58:02,19.98109,532.4,677.2,14.63256,13.53215,0,0,1.15,1.15,1.5,59.96744,182.6299,100.3711,117.0366,59.11591,59.87741,5,5,50.00385,49.51024,50.1767,50.16358,0,0,1,5.5,32,230,-0.346951,120,-11.27229,60.30857,60.99788,756.8755,60.99788,263.1136,60.99788,263.8147,32.1947,32.5977
E3N2BC1432,0,46,2024-03-22 13:58:08,20.00046,532.9,677.2,14.71085,13.44282,0,0,1.15,1.15,1.5,59.96988,181.487,100.5043,117.2627,59.9893,59.99786,5,5,49.98307,49.71623,50.05338,50.05987,0,0,1,5.5,32,230,-0.3469548,120,-11.27229,62.31771,63.00702,756.976,63.00702,264.3987,63.00702,264.3097,32.17453,32.43953
E3N2BC1432,0,47,2024-03-22 13:58:14,30.022,533.1,678.1,14.55592,13.49494,0,0,1.15,1.15,1.5,60.844,177.4922,100.4214,118.4558,60.76023,60.29647,5,5,49.92462,48.28889,50.7594,51.4358,0,0,1,5.5,32,230,-0.3469472,120,-11.28783,65.16695,65.85626,756.6602,65.85626,264.7248,65.85626,265.0757,32.10785,32.56845
E3N2BC1432,0,48,2024-03-22 13:58:20,49.98759,531.2,677.1,14.70153,13.67708,0,0,1.15,1.15,1.5,60.18658,177.1491,100.7231,118.5738,61.96224,60.5888,5,5,49.83461,45.65385,51.83083,53.8,0,0,1,5.5,32,230,-0.3469453,120,-11.31346,69.93073,70.62003,756.3347,70.62003,264.7248,70.62003,266.1089,32.09457,32.5836
E3N2BC1432,0,49,2024-03-22 13:58:26,49.9566,532.6,677.2,14.62484,13.49958,0,0,1.15,1.15,1.5,59.97353,179.8933,100.7131,118.0865,60.28168,59.95645,5,5,49.95615,46.84102,51.10451,52.03642,0,0,1,5.5,32,230,-0.3469434,120,-11.31347,74.976,75.66531,755.6837,75.66531,266.0681,75.66531,267.645,32.1755,32.39648
E3N2BC1432,0,50,2024-03-22 13:58:32,49.98759,532.5,677.4,14.64611,13.54877,0,0,1.15,1.15,1.5,59.5876,181.499,100.527,117.6533,61.24753,59.88242,5,5,49.99076,48.06325,50.70677,50.77716,0,0,1,5.5,32,230,-0.3469415,120,-11.31347,80.02494,80.71424,754.6642,80.71424,267.986,80.71424,269.2479,32.15315,32.1621
E3N2BC1432,0,51,2024-03-22 13:58:38,50.00309,532.8,677.3,14.6398,13.55678,0,0,1.15,1.15,1.5,59.91631,181.0976,99.92341,117.6068,59.33082,59.82346,5,5,49.93847,48.9453,50.37669,50.2642,0,0,1,5.5,32,230,-0.3469415,120,-11.31347,85.08414,85.77345,754.1952,85.77345,269.5506,85.77345,270.2614,32.0507,32.29372
E3N2BC1432,0,52,2024-03-22 13:58:45,73.94321,530.9,676.6,14.61351,13.65188,0,0,1.15,1.15,1.5,60.45929,183.8312,98.48489,116.6611,59.15714,59.51355,5,5,48.63923,59.80855,42.57217,46.0679,0,0,1,5.5,32,230,-0.3469396,120,-11.11959,91.21919,91.90849,753.1949,91.90849,270.4125,91.90849,271.825,32.08235,32.4873
E3N2BC1432,0,53,2024-03-22 13:58:51,82.41522,528.7,675.1,15.08674,13.96025,0,0,1.15,1.15,1.5,60.4252,177.1821,100.7257,119.6564,59.75689,60.1572,5,5,49.88538,45.78975,51.27142,54.04074,0,0,1,5.5,32,230,-0.3469396,120,-11.07031,99.27023,99.95953,751.7637,99.95953,272.474,99.95953,273.7697,31.997,32.51895
E3N2BC1432,0,54,2024-03-22 13:58:57,99.97518,528.5,674.5,14.95114,13.87249,0,0,1.15,1.15,1.5,60.47146,176.7357,100.5546,120.1349,60.99639,60.44326,5,5,49.77769,44.02394,52.29926,54.89568,0,0,1,5.5,32,230,-0.3469338,120,-11.0112,109.2172,109.9065,750.1412,109.9065,274.4618,109.9065,276.2447,31.9196,32.26313
E3N2BC1432,0,55,2024-03-22 13:59:03,99.97518,528.2,674.9,14.92528,13.92984,0,0,1.15,1.15,1.5,59.46098,179.9921,100.8237,118.7898,60.20671,59.80714,5,5,49.85077,46.11537,51.28496,52.34876,0,0,1,5.5,32,230,-0.3469396,120,-11.01108,119.3229,120.0122,748.5282,120.0122,277.1057,120.0122,278.7236,31.84805,32.2734
E3N2BC1432,0,56,2024-03-22 14:28:46,4.970093,522,672.3,13.15592,13.10691,0,0,1.15,1.15,1.5,59.45612,180.0655,104.5357,81.7371,59.04218,59.14845,5,5,50.00154,49.00941,43.73233,40.92223,0,0,1,5.5,32,230,-0.346951,120,-10.17636,152.9249,143.6604,740.3389,153.6142,280.9996,153.6142,283.925,31.91142,32.46495
E3N2BC1432,0,57,2024-03-22 14:28:52,4.989462,521.2,672.4,13.8797,13.19447,0,0,1.15,1.15,1.5,59.53768,178.4748,103.4141,87.93244,60.03053,59.2576,5,5,49.97231,49.39656,50.59625,51.91481,0,0,1,5.5,32,230,-0.3469548,120,-10.17636,153.4259,144.1614,740.4059,154.1152,280.2232,154.1152,281.4854,31.99453,32.5167
E3N2BC1432,0,58,2024-03-22 14:29:04,4.954598,519.9,671.8,14.26218,13.39069,0,0,1.15,1.15,1.5,60.55546,177.9969,104.8199,89.52995,58.85351,57.79967,5,5,49.93847,49.09145,50.45639,50.31111,0,0,1,5.5,32,230,-0.346951,120,-10.17636,153.9413,144.6768,741.2722,154.6306,280.5881,154.6306,280.9354,31.9124,32.2416
E3N2BC1432,0,59,2024-03-22 14:29:10,4.954598,519.7,671.8,14.44496,13.52128,0,0,1.15,1.15,1.5,59.97353,179.7794,104.1912,90.15036,59.89059,59.24129,5,5,49.98462,49.37694,50.28647,50.30494,0,0,1,5.5,32,230,-0.3469548,120,-10.17637,154.4432,145.1787,741.2722,155.1325,279.4622,155.1325,281.7957,32.04837,32.40285
E3N2BC1432,0,60,2024-03-22 14:29:16,14.9955,519.1,671.3,14.2982,13.54824,0,0,1.15,1.15,1.5,60.26328,182.7243,102.5515,89.21346,59.55573,59.00165,5,5,48.60154,60.9359,43.98798,42.92715,0,0,1,5.5,32,230,-0.346951,120,-10.17636,155.1627,145.8982,741.2483,155.852,280.8715,155.852,281.3675,32.04905,32.35155
E3N2BC1432,0,61,2024-03-22 14:29:22,14.98001,519.3,671.3,14.51398,13.688,0,0,1.15,1.15,1.5,60.30223,178.8672,102.5791,92.72495,60.06926,60.31905,5,5,50.01384,48.06752,50.63835,50.73827,0,0,1,5.5,32,230,-0.346951,120,-10.17636,156.6779,147.4134,740.8414,157.3672,280.8599,157.3672,281.9411,31.98725,32.2491
E3N2BC1432,0,62,2024-03-22 14:47:27,3.711106,523,673.2,12.41765,12.94266,0,0,1.15,1.15,1.5,62.08822,70.86633,56.99178,59.30677,45.61392,40.43758,5,5,51.66615,6.170929,4.166916,78.8568,0,0,1,5.5,32,230,-0.3469663,120,-10.17636,172.0341,152.7801,737.5198,172.7234,282.2148,172.7234,283.1982,31.91173,32.3466
E3N2BC1432,0,63,2024-03-22 14:47:39,4.954598,519.1,672.2,13.7818,13.14753,0,0,1.15,1.15,1.5,63.06826,157.9806,123.4904,45.65391,52.43863,46.85521,5,5,49.83154,50.17607,43.00375,36.93642,0,0,1,5.5,32,230,-0.3469644,120,-10.17636,172.9881,153.734,737.3713,173.6774,281.8576,173.6774,283.6343,32.0477,32.74567
E3N2BC1432,0,64,2024-03-22 14:47:45,9.97505,516.8,671.6,13.74487,13.31986,0,0,1.15,1.15,1.5,62.93312,154.0607,124.1845,42.42751,58.69857,55.95531,5,5,49.95923,48.68034,57.5361,49.88394,0,0,1,5.5,32,230,-0.3469644,120,-10.17636,173.9899,154.7359,738.0558,174.6792,282.0401,174.6792,283.5832,32.10305,32.4993
E3N2BC1432,0,65,2024-03-22 14:47:51,9.990545,517.3,671.6,13.84583,13.2873,0,0,1.15,1.15,1.5,61.94822,153.7641,123.6564,42.94997,59.55323,58.9891,5,5,49.97462,49.14189,53.97142,51.10123,0,0,1,5.5,32,230,-0.3469644,120,-10.17636,174.9908,155.7367,738.0702,175.6801,282.4245,175.6801,283.7286,32.12735,32.60843
E3N2BC1432,0,66,2024-03-22 14:47:57,10.00604,517.7,671.5,14.0101,13.24668,0,0,1.15,1.15,1.5,62.04926,156.6895,123.6111,42.67115,59.94682,59.66788,5,5,49.98307,49.39317,51.96992,50.4963,0,0,1,5.5,32,230,-0.3469682,120,-10.17636,175.9938,156.7397,737.8117,176.6831,282.5797,176.6831,284.1096,32.1608,32.37525
E3N2BC1432,0,67,2024-03-22 14:48:03,9.97505,517.1,671.9,13.95509,13.26113,0,0,1.15,1.15,1.5,61.97743,172.8772,118.3852,65.56616,59.98305,59.89999,5,5,49.99615,49.68889,51.0233,50.14815,0,0,1,5.5,32,230,-0.3469644,120,-10.17636,176.9968,157.7428,737.7016,177.6861,282.9913,177.6861,284.2668,32.11108,32.35268
E3N2BC1432,0,68,2024-03-22 14:48:09,20.00046,517,672,13.9297,13.34719,0,0,1.15,1.15,1.5,62.07118,171.6594,115.7647,66.4252,60.02928,59.90877,5,5,49.87693,48.55299,51.39999,51.07593,0,0,1,5.5,32,230,-0.3469625,120,-10.69691,178.7073,159.4533,737.4001,179.3966,282.9563,179.3966,284.6754,32.17355,32.51865
E3N2BC1432,0,69,2024-03-22 14:48:15,20.00046,522.9,674.9,13.59544,12.89865,0,0,1.15,1.15,1.5,60.80139,175.7306,114.8593,70.15396,59.80687,60.12959,5,5,49.99308,48.55214,50.6564,51.16235,0,0,1,5.5,32,230,-0.3469625,120,-10.90239,180.7229,161.4689,736.8114,181.4122,283.8221,181.4122,285.0918,32.27398,32.62342
E3N2BC1432,0,70,2024-03-22 14:48:21,19.9656,523.2,674.6,13.72543,12.93247,0,0,1.15,1.15,1.5,60.40694,178.1707,112.3847,71.8356,59.6082,59.91379,5,5,49.98153,49.12392,50.39473,50.52655,0,0,1,5.5,32,230,-0.3469605,120,-11.48541,182.7463,163.4923,736.5146,183.4356,284.5054,183.4356,285.7282,32.20445,32.46262
E3N2BC1432,0,71,2024-03-22 14:48:27,20.00046,523.2,674.4,13.7248,13.18841,0,0,1.15,1.15,1.5,60.10501,178.3684,110.4608,73.44441,59.78563,59.80965,5,5,49.96231,49.53505,50.17442,50.29444,0,0,1,5.5,32,230,-0.3469605,120,-11.48548,184.7581,165.5041,736.1844,185.4475,284.7733,185.4475,286.4157,32.21217,32.61908
E3N2BC1432,0,72,2024-03-22 14:48:33,20.00046,522.9,674.9,13.67008,12.97016,0,0,1.15,1.15,1.5,60.06727,178.4553,109.485,75.11977,60.12424,59.80087,5,5,49.97154,49.69829,50.07594,50.15309,0,0,1,5.5,32,230,-0.3469625,120,-11.48548,186.7704,167.5163,736.0168,187.4597,285.4255,187.4597,286.7457,32.29977,32.45557
E3N2BC1432,0,73,2024-03-22 14:53:34,4.954598,523.5,675,13.58755,12.80965,0,0,1.15,1.15,1.5,60.22797,177.0488,102.0309,110.2196,59.92183,59.74065,5,5,49.99923,48.97951,50.47595,50.56358,0,0,1,5.5,32,230,-0.3469644,120,-11.48549,188.3071,169.053,735.4999,188.9964,280.3008,188.9964,282.9154,32.01252,32.61795
E3N2BC1432,0,74,2024-03-22 14:53:46,4.970093,521.7,674.5,13.50624,12.92423,0,0,1.15,1.15,1.5,60.76486,177.224,99.45816,111.3198,59.6207,58.76451,5,5,49.93615,48.96242,50.49248,50.24938,0,0,1,5.5,32,230,-0.3469625,120,-11.48549,188.8656,169.6116,734.4709,189.5549,280.0679,189.5549,282.994,32.00817,32.51093
