batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3E2BC1911,2024/3/14 17:31,140.23,23762.14,0.0,23.37,464.35,459.93,0,0
E3E2BC1911,2024/3/14 17:31,140.26,23762.1,0.0,23.37,464.35,459.93,0,0
E3E2BC1911,2024/3/14 17:31,140.23,23762.1,0.0,23.37,464.35,459.93,0,0
E3E2BC1911,2024/3/14 17:32,140.27,23762.06,0.0,23.37,464.35,459.93,15.00732,13.70203
E3E2BC1911,2024/3/14 17:32,140.28,23762.14,0.0,23.37,464.35,459.93,15.00732,13.70203
E3E2BC1911,2024/3/14 17:32,140.33,23762.1,0.0,23.37,464.35,459.93,15.00732,13.70203
E3E2BC1911,2024/3/14 17:32,140.32,23762.14,0.0,23.37,464.35,459.93,15.00732,13.70203
E3E2BC1911,2024/3/14 17:32,140.36,23762.06,0.0,23.37,464.35,459.93,15.00732,13.70203
E3E2BC1911,2024/3/14 17:32,140.36,23762.1,0.0,23.37,464.35,459.93,15.00732,13.70203
E3E2BC1911,2024/3/14 17:32,140.38,23762.1,0.0,23.37,464.35,459.93,15.00732,13.70203
E3E2BC1911,2024/3/14 17:32,140.34,23762.1,0.0,23.37,464.35,459.93,15.00732,13.70203
E3E2BC1911,2024/3/14 17:32,140.38,23876.14,0.0,23.37,464.35,459.93,15.00732,13.70203
E3E2BC1911,2024/3/14 17:32,139.99,24287.03,4.99,23.78,462.06,458.76,15.00732,13.70203
E3E2BC1911,2024/3/14 17:33,139.87,24803.38,4.99,24.19,462.06,458.76,15.33669,14.81972
E3E2BC1911,2024/3/14 17:33,138.69,27160.84,29.99,26.14,458.88,455.48,15.02699,14.76276
E3E2BC1911,2024/3/14 17:33,141.02,29606.45,29.98,28.17,458.88,455.48,14.99642,15.1057
E3E2BC1911,2024/3/14 17:33,136.03,32049.74,29.99,31.03,458.88,455.48,14.83689,14.42943
E3E2BC1911,2024/3/14 17:33,136.46,34495.63,29.99,33.25,458.88,452.48,13.03811,11.07595
E3E2BC1911,2024/3/14 17:33,136.36,36939.83,29.96,35.91,478.88,460.48,12.68456,11.00151
E3E2BC1911,2024/3/14 17:33,141.06,42580.05,19.98,41.66,481.17,469.19,13.22111,11.46664
E3E2BC1911,2024/3/14 17:33,140.76,50342.92,39.98,49.21,478.37,467.01,13.35905,11.7496
E3E2BC1911,2024/3/14 17:34,141.33,53673.32,39.98,52.18,470.37,459.01,13.87704,13.14775
