batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3L2BC2431,2024-03-21 00:26:20,141.87,43772.32,0.0,45.1,473.04,602.9,0,0
E3L2BC2431,2024-03-21 00:26:25,141.76,43772.32,0.0,45.1,473.04,602.9,0,0
E3L2BC2431,2024-03-21 00:26:30,141.86,43772.32,0.0,45.1,473.04,602.9,0,0
E3L2BC2431,2024-03-21 00:26:35,141.75,43772.28,0.0,45.1,473.04,602.9,0,0
E3L2BC2431,2024-03-21 00:26:40,141.82,43772.32,0.0,45.1,473.04,602.9,0,0
E3L2BC2431,2024-03-21 00:26:45,141.72,43772.28,0.0,45.1,473.04,602.9,0,0
E3L2BC2431,2024-03-21 00:26:50,141.79,43772.24,0.0,45.1,473.04,602.9,0,0
E3L2BC2431,2024-03-21 00:26:55,141.65,43772.28,0.0,45.1,473.04,602.9,0,0
E3L2BC2431,2024-03-21 00:27:00,141.8,43772.32,0.0,45.1,473.04,602.9,0,0
E3L2BC2431,2024-03-21 00:48:32,143.07,44371.03,5.0,45.59,471.53,602.43,0,0
E3L2BC2431,2024-03-21 00:48:45,142.94,45128.74,8.57,46.32,469.31,601.82,0,0
E3L2BC2431,2024-03-21 00:48:50,142.73,48321.94,50.02,48.65,462.72,600.02,0,0
E3L2BC2431,2024-03-21 00:48:55,139.5,52407.11,49.96,52.54,460.18,599.32,0,0
E3L2BC2431,2024-03-21 00:49:00,140.22,57559.83,69.97,58.05,456.84,598.41,0,0
E3L2BC2431,2024-03-21 00:49:05,140.6,63364.23,69.97,63.21,464.61,606.22,0,0
E3L2BC2431,2024-03-21 00:49:10,142.18,70617.31,89.98,69.29,458.69,600.33,0,0
E3L2BC2431,2024-03-21 00:49:15,141.55,78024.05,89.95,78.13,458.67,602.41,0,0
E3L2BC2431,2024-03-21 00:49:20,141.3,85484.9,89.97,84.73,450.67,598.73,0,0
E3L2BC2431,2024-03-21 00:49:25,139.6,93742.3,99.98,93.39,449.71,598.57,0,0
E3L2BC2431,2024-03-21 00:49:30,139.35,102304.67,99.98,101.19,452.71,598.57,0,0
E3L2BC2431,2024-03-21 00:49:35,139.72,110186.53,99.98,108.55,460.6,599.29,0,0
E3L2BC2431,2024-03-21 00:49:40,140.74,118409.02,99.98,118.76,460.6,599.29,0,0
E3L2BC2431,2024-03-21 00:49:45,140.84,126620.4,99.98,126.46,454.18,597.29,0,0
E3L2BC2431,2024-03-21 00:49:50,139.65,134843.2,99.98,134.47,454.18,597.29,0,0
E3L2BC2431,2024-03-21 00:49:55,139.38,143012.77,99.98,141.63,457.44,596.95,0,0
E3L2BC2431,2024-03-21 00:50:09,140.36,167393.56,99.98,166.25,457.44,596.95,0,0
E3L2BC2431,2024-03-21 00:50:23,139.89,190327.73,99.98,190.7,456.6,597.04,0,0
E3L2BC2431,2024-03-21 00:50:28,139.86,198869.56,99.98,198.07,456.6,597.04,0,0
E3L2BC2431,2024-03-21 00:50:33,139.96,206730.58,99.98,205.47,457.06,597.68,0,0
E3L2BC2431,2024-03-21 00:50:38,139.94,214964.03,99.99,215.27,457.06,597.68,0,0
E3L2BC2431,2024-03-21 00:50:43,139.72,223186.56,99.98,222.36,458.01,596.41,0,0
E3L2BC2431,2024-03-21 00:50:48,139.63,231398.92,99.99,229.77,458.01,596.41,0,0
