batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP,thickness_average_second,time_gap
E3E2BC1911,2024/3/14 17:34,141.33,1673.3199999999997,39.98,52.18,470.37,459.01,13.87704,13.14775,143.82144911147012,295.5
E3E2BC1911,2024/3/14 17:34,141.05,7908.209999999999,86.44,57.89,461.56,454.2,15.20623,14.95469,146.24618535735038,295.5
E3E2BC1911,2024/3/14 17:34,138.21,15816.339999999997,99.98,63.28,458.28,452.58,14.39606,12.92825,145.17709436301323,295.5
E3E2BC1911,2024/3/14 17:34,139.55,24005.770000000004,99.98,72.93,466.28,460.22,14.27692,12.8976,145.3075590352469,295.5
E3E2BC1911,2024/3/14 17:34,139.61,32191.339999999997,99.98,81.97,474.28,467.59,13.42931,11.63928,144.59307804564824,295.5
E3E2BC1911,2024/3/14 17:34,141.66,40539.34,99.98,89.43,474.28,467.59,13.42931,11.63928,145.8243578627161,295.5
E3E2BC1911,2024/3/14 17:34,141.66,48526.8,99.98,98.71,466.29,456.59,14.52859,14.31144,145.86321224276494,295.5
E3E2BC1911,2024/3/14 17:34,139.95,56664.270000000004,99.98,106.07,463.29,453.59,14.76181,14.10209,145.32362738816403,295.5
E3E2BC1911,2024/3/14 17:34,138.24,64812.42999999999,99.98,113.39,471.28,455.55,14.15379,13.31418,146.3140586510264,295.5
E3E2BC1911,2024/3/14 17:34,139.76,73002.59,99.98,121.63,477.28,455.55,13.48836,11.68266,145.56522898339114,295.5
E3E2BC1911,2024/3/14 17:34,140.92,81160.76999999999,99.99,129.19,475.28,466.54,13.3771,10.82141,145.1356633759638,295.5
E3E2BC1911,2024/3/14 17:34,141.32,89329.42000000001,99.98,139.07,475.28,469.55,13.3771,10.82141,145.05407095791034,295.5
E3E2BC1911,2024/3/14 17:35,141.92,97572.25,99.98,146.39,467.28,461.54,14.02951,12.74313,145.76174668927476,295.5
E3E2BC1911,2024/3/14 17:35,139.7,105645.82999999999,99.99,155.58,467.28,461.54,13.42752,11.81701,145.39597467099676,295.5
E3E2BC1911,2024/3/14 17:35,141.47,130046.34,99.99,179.72,473.81,466.71,13.40716,11.81027,145.17581778381114,295.5
E3E2BC1911,2024/3/14 17:35,141.0,153159.67,99.98,203.58,473.81,463.7,13.58675,11.84063,145.74707018473248,295.5
E3E2BC1911,2024/3/14 17:35,141.09,161339.03,99.98,211.06,466.41,458.32,13.55492,12.23854,146.29314046280197,295.5
E3E2BC1911,2024/3/14 17:35,138.89,169572.25,99.99,218.69,466.41,456.31,13.61631,12.55,145.87524982171198,295.5
E3E2BC1911,2024/3/14 17:35,139.09,177795.13,99.99,227.89,472.4,462.08,14.30066,13.73387,144.90579842117197,295.5
E3E2BC1911,2024/3/14 17:35,140.52,185846.88,99.98,234.26,474.41,462.08,13.77172,12.34172,144.7580152177784,295.5
E3E2BC1911,2024/3/14 17:35,140.86,193983.92,99.98,244.16,470.12,459.93,13.43275,12.2593,145.18666825461693,295.5
E3E2BC1911,2024/3/14 17:36,139.52,202153.28,99.98,251.48,470.12,459.93,13.80351,12.8017,145.7025743824614,295.5
E3E2BC1911,2024/3/14 17:36,139.77,210343.53000000003,99.99,260.69,471.8,459.78,13.49173,12.72587,144.70984889827204,295.5
E3E2BC1911,2024/3/14 17:36,139.99,218512.65999999997,100.01,268.06,471.8,459.78,13.71988,12.75655,144.9174494047693,295.5
E3E2BC1911,2024/3/14 17:36,139.92,226798.90999999997,99.98,277.35,471.21,460.76,13.78529,12.38951,144.9053761968576,295.5
E3E2BC1911,2024/3/14 17:36,139.56,235021.09000000003,99.99,285.05,471.21,460.76,13.30299,12.30019,145.5890905409143,295.5
E3E2BC1911,2024/3/14 17:36,139.88,242988.21999999997,99.98,292.19,474.05,460.68,13.45901,12.12915,144.6856907127661,295.5
E3E2BC1911,2024/3/14 17:36,140.41,251189.13,99.98,299.53,474.05,460.68,13.9224,12.73643,145.0780075437769,295.5
E3E2BC1911,2024/3/14 17:36,140.35,259326.25,99.98,309.9,470.25,459.25,13.91356,12.71257,145.0177083122343,295.5
E3E2BC1911,2024/3/14 17:36,139.23,267495.81,99.99,315.86,470.24,459.25,13.42674,12.01146,145.0248974148455,295.5
E3E2BC1911,2024/3/14 17:36,140.89,291790.13,99.98,341.59,475.55,462.09,13.41772,11.98138,144.04235772854472,295.5
E3E2BC1911,2024/3/14 17:37,140.39,314978.13,99.98,365.06,475.55,462.09,13.40953,11.8548,145.07030024135312,295.5
E3E2BC1911,2024/3/14 17:37,140.81,323157.75,99.98,372.49,470.55,456.0,13.35129,11.98029,144.91974866761802,295.5
E3E2BC1911,2024/3/14 17:37,139.29,331327.13,100.01,381.52,470.55,456.0,13.86269,13.24129,144.78261868790614,295.5
E3E2BC1911,2024/3/14 17:37,139.46,339464.34,99.98,390.0,473.78,461.08,13.86856,13.13179,145.22478808950817,295.5
E3E2BC1911,2024/3/14 17:37,139.92,347623.0,99.98,397.78,473.78,461.08,13.59497,12.28908,145.2778610524568,295.5
E3E2BC1911,2024/3/14 17:37,140.34,355792.0,99.98,405.23,474.46,459.52,13.55442,12.13498,144.99963531009817,295.5
