batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP,thickness_average_second,time_gap
E3L2BC2431,2024-03-21 01:02:41,140.02,1391628.88,99.99,1418.76,469.86,609.39,14.09341,13.71294,143.13542373500582,39.5
E3L2BC2431,2024-03-21 01:02:46,140.11,1399851.63,99.99,1426.19,468.48,610.34,14.20824,13.68987,142.433691124476,39.5
E3L2BC2431,2024-03-21 01:02:52,139.85,1408393.25,99.99,1435.97,468.48,610.34,14.35419,13.64528,142.31514374467048,39.5
E3L2BC2431,2024-03-21 01:02:56,139.73,1416286.13,100.01,1443.44,469.96,609.2,14.35419,13.64528,142.64622575656094,39.5
E3L2BC2431,2024-03-21 01:03:11,140.05,1440677.5,99.98,1467.59,469.96,609.2,14.28345,13.62946,142.52486207880048,39.5
E3L2BC2431,2024-03-21 01:03:25,139.97,1463568.5,99.98,1492.27,469.44,610.1,14.13578,13.63659,142.5130510940057,39.5
E3L2BC2431,2024-03-21 01:03:30,140.15,1471961.63,99.99,1499.65,469.44,610.1,14.1606,13.70358,142.17017900172118,39.5
E3L2BC2431,2024-03-21 01:03:35,140.08,1480056.5,99.98,1507.0,468.74,610.01,14.22107,13.73858,142.65565727129146,39.5
E3L2BC2431,2024-03-21 01:03:40,139.75,1488204.88,99.99,1516.75,468.74,610.01,14.28015,13.82713,142.88154746442902,39.5
E3L2BC2431,2024-03-21 01:03:45,139.68,1496438.13,100.01,1524.3,470.63,609.75,14.34724,13.81107,142.33148227278258,39.5
E3L2BC2431,2024-03-21 01:03:49,140.03,1504628.75,99.99,1532.04,470.63,609.75,14.31712,13.67451,142.56832681312068,39.5
E3L2BC2431,2024-03-21 01:03:54,140.12,1512872.63,99.99,1539.45,468.86,611.32,14.30524,13.7643,143.15771560305723,39.5
E3L2BC2431,2024-03-21 01:03:59,139.92,1521105.63,99.99,1549.25,468.86,611.32,14.26832,13.73835,143.04175545475258,39.5
E3L2BC2431,2024-03-21 01:04:04,139.74,1529317.88,99.99,1556.65,470.52,609.58,14.36093,13.65017,142.34580558601115,39.5
E3L2BC2431,2024-03-21 01:04:09,139.6,1537572.25,99.98,1566.11,470.52,609.58,14.06605,13.72638,142.23819935691319,39.5
E3L2BC2431,2024-03-21 01:04:14,139.84,1545773.63,99.98,1573.19,469.93,612.88,14.40263,13.73348,142.1842314908076,39.5
E3L2BC2431,2024-03-21 01:04:19,140.2,1553996.25,99.98,1580.57,469.93,612.88,14.42892,13.808,142.88365346114176,39.5
E3L2BC2431,2024-03-21 01:04:24,140.01,1562239.88,99.98,1590.35,470.32,610.19,14.12613,13.68727,142.0988656192912,39.5
E3L2BC2431,2024-03-21 01:04:29,139.55,1570462.88,99.99,1597.78,470.32,610.19,14.19683,13.56691,142.03154530502024,39.5
E3L2BC2431,2024-03-21 01:04:34,139.76,1578674.63,99.99,1607.58,470.68,613.14,14.51706,13.80888,142.9241099214325,39.5
E3L2BC2431,2024-03-21 01:04:49,140.26,1603406.0,99.99,1632.29,470.68,613.14,14.37834,13.6804,141.8185141903172,39.5
E3L2BC2431,2024-03-21 01:05:03,140.03,1626382.5,99.98,1654.29,469.84,611.67,14.20683,13.71007,143.0318762511374,39.5
E3L2BC2431,2024-03-21 01:05:07,140.05,1634243.5,99.98,1661.58,469.84,611.67,14.31469,13.69498,142.32690831556502,39.5
E3L2BC2431,2024-03-21 01:05:12,139.87,1642466.25,99.98,1671.47,470.82,611.53,14.33358,13.75581,142.66699138663108,39.5
E3L2BC2431,2024-03-21 01:05:17,139.79,1650699.13,99.98,1678.84,470.82,611.53,14.23595,13.73586,143.2242592195122,39.5
E3L2BC2431,2024-03-21 01:05:22,140.02,1658890.0,99.98,1686.02,470.5,612.68,14.16943,13.73207,142.87314066093694,39.5
E3L2BC2431,2024-03-21 01:05:27,140.22,1667484.63,99.98,1695.96,470.5,612.68,14.16943,13.73207,142.45497624818225,39.5
E3L2BC2431,2024-03-21 01:05:32,140.04,1675335.13,99.98,1703.45,470.4,611.11,14.3743,13.7886,142.83277955843246,39.5
E3L2BC2431,2024-03-21 01:05:37,139.73,1683547.25,99.98,1710.95,470.4,611.11,14.09735,13.53128,142.78537817724546,39.5
E3L2BC2431,2024-03-21 01:05:42,139.66,1691770.0,99.98,1720.84,471.35,612.42,14.21433,13.55414,142.64084670772968,39.5
E3L2BC2431,2024-03-21 01:05:47,140.24,1699992.5,99.99,1728.28,471.35,612.42,14.221,13.67451,142.68577998907833,39.5
E3L2BC2431,2024-03-21 01:05:52,140.07,1708193.88,99.99,1735.55,470.4,611.9,14.21554,13.69424,142.34537275432737,39.5
E3L2BC2431,2024-03-21 01:05:57,139.78,1716426.88,99.99,1745.43,470.4,611.9,14.21554,13.69424,142.65,39.5
E3L2BC2431,2024-03-21 01:06:02,139.62,1724990.25,99.99,1752.79,472.11,611.71,14.05646,13.84113,142.89066528950727,39.5
E3L2BC2431,2024-03-21 01:06:07,140.01,1732893.5,99.98,1760.02,472.11,611.71,14.10606,13.6967,141.96345066991475,39.5
E3L2BC2431,2024-03-21 01:06:12,140.01,1741127.13,99.98,1769.79,470.64,613.36,14.0471,13.69096,141.64291802880234,39.5
E3L2BC2431,2024-03-21 01:06:26,140.15,1765475.63,99.98,1794.12,470.64,613.36,14.11649,13.7233,142.62929901323213,39.5
E3L2BC2431,2024-03-21 01:06:40,139.9,1788388.25,99.99,1815.98,470.68,612.26,14.24075,13.57994,142.72503489653485,39.5
E3L2BC2431,2024-03-21 01:06:45,139.88,1796600.25,99.99,1825.73,470.68,612.26,14.09966,13.67318,142.38010434360592,39.5
E3L2BC2431,2024-03-21 01:06:50,139.71,1804822.88,99.99,1833.23,472.0,612.58,14.13147,13.57837,141.83861130604288,39.5
E3L2BC2431,2024-03-21 01:06:55,140.23,1813343.63,99.99,1840.53,472.0,612.58,14.10528,13.80965,142.48666020197106,39.5
E3L2BC2431,2024-03-21 01:07:00,140.16,1821236.75,99.99,1850.48,470.27,613.14,14.03298,13.76757,142.8106052344602,39.5
E3L2BC2431,2024-03-21 01:07:05,139.87,1829448.25,99.99,1857.98,470.27,613.14,14.09657,13.60791,142.3638654666035,39.5
E3L2BC2431,2024-03-21 01:07:10,139.8,1837681.88,99.99,1865.17,472.11,612.14,13.99463,13.73839,142.6180220381588,39.5
E3L2BC2431,2024-03-21 01:07:15,139.81,1845904.38,99.98,1874.78,472.11,612.14,14.03013,13.70332,142.6722355791816,39.5
E3L2BC2431,2024-03-21 01:07:20,140.1,1854105.75,99.98,1881.98,471.09,614.29,14.21154,13.58079,142.38142816864752,39.5
E3L2BC2431,2024-03-21 01:07:25,140.08,1862328.38,99.98,1891.75,471.09,614.29,14.15134,13.55116,142.705137067185,39.5
E3L2BC2431,2024-03-21 01:07:30,139.96,1870572.38,99.98,1898.93,471.73,612.17,13.97057,13.5932,141.79899067055393,39.5
E3L2BC2431,2024-03-21 01:07:35,139.61,1878784.5,99.98,1906.61,471.73,612.17,14.144,13.46683,141.93662773722627,39.5
E3L2BC2431,2024-03-21 01:07:40,139.89,1887006.88,99.98,1916.46,471.66,613.71,14.16092,13.5632,142.85169475728154,39.5
E3L2BC2431,2024-03-21 01:07:44,139.94,1895240.38,99.99,1923.81,471.66,613.71,14.07616,13.46991,142.7464697810219,39.5
E3L2BC2431,2024-03-21 01:07:49,139.83,1903484.0,99.98,1931.41,472.58,612.83,14.07616,13.46991,142.01090411292284,39.5
