产品型号,批次膜卷号,操作员工号,扫描方向,厚度下限,厚度目标,厚度上限,极限偏离,设备编号,正负极,时间,负校准(um),正校准(um),k值,b值,厚度平均值,分区数,左厚度均值,右厚度均值,厚度1,厚度2,厚度3,厚度4,厚度5,分条1起点卷长(mm),分条1终点卷长(mm),分条2起点卷长(mm),分条2终点卷长(mm),卷长,辊压速度(m/min), 辊压记米(m),主轧传动侧主缸辊缝(um), 主轧操作侧主缸辊缝(um),主轧传动侧主缸压力(t), 主轧操作侧主缸压力(t),主轧传动侧上弯缸压力(t),主轧传动侧下弯缸压力(t), 主轧操作侧上弯缸压力(t), 主轧操作侧下弯缸压力(t), 从轧传动侧主缸辊缝(um), 从轧操作侧主缸辊缝(um),从轧传动侧主缸压力(t),从轧操作侧主缸压力(t), 从轧传动侧上弯缸压力(t), 从轧传动侧下弯缸压力(t), 从轧操作侧上弯缸压力(t), 从轧操作侧下弯缸压力(t), 放卷张力(N), 入口pinch(除皱)张力(N), 中间pinch张力(N), 出口pinch(除皱)张力(N), 收卷张力1(N), 收卷张力2(N), 分切张力(N),本机闭环开关状态, 闭环软件与plc连接状态, 辊压机闭环开关状态,辊压机运行状态,辊压机报警信息代号,放卷A轴卷径 ,收卷1B轴卷径 ,收卷2B轴卷径 ,闭环拉伸进料张力 ,闭环拉伸出料张力 ,闭环拉伸A1压力 ,闭环拉伸A2压力 ,闭环拉伸A3压力 ,闭环拉伸A4压力 ,闭环拉伸A5压力 ,闭环拉伸B1压力 ,闭环拉伸B2压力 ,闭环拉伸B3压力 ,闭环拉伸B4压力 ,闭环拉伸B5压力 ,除尘风速1 ,除尘风速2,除尘风速3 ,除尘风速4,除尘风速5,除尘负压1 ,除尘负压2 ,轧辊寿命 ,切刀寿命 ,毛刷寿命 ,CCD外观NG类型 ,是否打标 ,闭环加权左均厚, 闭环加权右均厚,闭环左侧调节量, 闭环右侧调节量, 闭环辊压机距离,闭环最大调节量, 闭环最小调节量, 闭环左侧单位调节量,闭环右侧单位调节量,闭环最大加权趟数, 闭环最小加权趟数, 联动引带状态
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:46,14.618,500.327,1,4.566,138.34,5,138.241,138.412,138.36,138.12,138.66,138.48,138.1,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:46,14.618,500.327,1,4.566,138.25,5,138.093,138.354,138.32,137.86,138.46,138.46,138.14,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:46,14.618,500.327,1,4.566,138.33,5,138.168,138.448,138.28,138.05,138.58,138.68,138.08,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:46,14.618,500.327,1,4.566,138.16,5,138.005,138.262,138.21,137.8,138.38,138.37,138.03,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:46,14.618,500.327,1,4.566,138.34,5,138.272,138.384,138.56,137.99,138.62,138.49,138.04,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:46,14.618,500.327,1,4.566,138.13,5,137.932,138.253,138.12,137.75,138.33,138.41,138.02,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:47,14.369,500.327,1,4.566,138.44,5,138.276,138.548,138.49,138.06,138.55,138.83,138.26,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:47,14.369,500.008,1,4.566,138.16,5,138.032,138.241,138.21,137.85,138.33,138.47,137.92,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:47,14.369,500.008,1,4.566,138.38,5,138.199,138.496,138.43,137.97,138.42,138.83,138.24,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:47,14.369,500.008,1,4.566,138.19,5,138.045,138.291,138.28,137.81,138.46,138.37,138.04,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:47,14.369,500.008,1,4.566,138.19,5,138.065,138.279,138.29,137.84,138.37,138.61,137.85,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:47,14.369,500.008,1,4.566,138.03,5,137.877,138.135,138.11,137.64,138.26,138.28,137.86,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:47,14.369,500.008,1,4.566,138.34,5,138.206,138.427,138.46,137.95,138.42,138.6,138.26,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:47,14.369,500.008,1,4.566,138.13,5,137.964,138.246,138.22,137.71,138.33,138.44,137.97,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:47,14.369,500.008,1,4.566,138.27,5,138.033,138.421,138.36,137.71,138.43,138.62,138.22,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:48,14.369,500.008,1,4.566,138.11,5,137.87,138.276,138.21,137.54,138.31,138.48,138.03,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:48,14.369,500.008,1,4.566,138.18,5,138.004,138.302,138.23,137.78,138.37,138.61,137.93,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
